"","X.1","X","SubjectID","TrialNumber","StartingPositionIndex","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","TriggerPressedFreq","CancelPressedFreq","ParticipantPosition_x","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ParticipantPosition_y","ParticipantPosition_z","TargetHousePos_x","TargetHouseRot_x","TargetHouseDir_x","GhostHouseInitPos_x","GhostHouseInitRot_x","TGhostHouseInitDir_x","GhostHouseFinalPos_x","GhostHouseFinalRot_x","TGhostHouseFinalDir_x","PointerPosition_x","PointerRotation_x","PointerDirection_x","PointerDirection_y","PointerDirection_z","PointerRotation_y","PointerRotation_z","PointerPosition_y","PointerPosition_z","GhostHouseFinalDir_y","GhostHouseFinalDir_z","GhostHouseFinalRot_y","GhostHouseFinalRot_z","GhostHouseFinalPos_y","GhostHouseFinalPos_z","GhostHouseInitDir_y","GhostHouseInitDir_z","GhostHouseInitRot_y","GhostHouseInitRot_z","GhostHouseInitPos_y","GhostHouseInitPos_z","TargetHouseDir_y","TargetHouseDir_z","TargetHouseRot_y","TargetHouseRot_z","TargetHousePos_y","TargetHousePos_z","TargetHouseIndex","TargetHouseName","GhostHouseName","TargetHouseID","GhostHouseRotDifferenceToTargetHouse","ParticipantDistanceToTargetHouse","ParticipantDistanceToGhostHouse","GhostHouseDistanceToTargetHouse","PointedDirections","Condition","Task","RecalculatedAngle","SignedAngle","GHP_RotDiff_signed","GHP_RotDiff"
"274",274,273,1005,22,2,"False","False","2021-04-26 08:50:13.454190969","2021-04-26 08:50:56.623557091",43.1693661212921,2,0,-33.4306488037109,354.463439941406,269.725341796875,357.624450683594,-2.80623388290405,-190.660064697266,-153.392501831055,0.000002242340542,0.506837248802185,-84.4825897216797,0,-0.942691802978515,-242.295852661133,0,0.502202033996582,-33.7259368896484,347.390625,-0.825642585754394,0.21830266714096,-0.520248293876648,237.784423828125,30.7223339080811,-3.37646102905273,-190.748779296875,0,0.864750325679779,30.1457920074463,0,0.109000504016876,-187.742065429688,0,0.333664774894714,289.491363525391,0,-2.60768723487854,-194.3408203125,-0.0000000391362249274607,0.862041771411895,30.4533882141113,-0.000008238012924,-2.51432800292969,-202.649963378906,3,"TaskBuilding_45","TaskBuilding_45",44,0.307596206665039,120.669105529785,209.010681152344,90.1827774047852,"[{'x': -0.8256425857543941, 'y': 0.21830266714096003, 'z': -0.5202482938766481}]","Control","GHP",26.507950389781,-26.507950389781,0.307596206665039,0.307596206665039
"275",275,274,1005,23,2,"False","False","2021-04-26 08:50:56.890406132","2021-04-26 08:51:25.720905066",28.8304989337921,2,0,-33.3983306884766,354.973022460938,281.275787353516,357.006164550781,-2.80583572387695,-190.653900146484,-52.6894454956055,0.000016004989447,-0.653304815292358,-242.295852661133,0,0.502202033996582,-52.3483428955078,0,-0.545938372611999,-33.6616363525391,339.435699462891,-0.853319287300109,0.351258426904678,0.385309964418411,294.301208496094,30.294002532959,-3.35477542877197,-190.599609375,0,-0.837825298309326,213.088821411133,0,-2.6291069984436,-161.207275390625,0,0.864750325679779,30.1457920074463,0,0.109000504016876,-187.742065429688,-0.000000279339758435526,-0.757095098495483,220.791229248047,0.000005950808827,-3.52444458007812,-144.380813598633,2,"TaskBuilding_36","TaskBuilding_36",35,7.70240783691406,50.0160255432129,34.9543914794922,16.8537178039551,"[{'x': -0.8533192873001091, 'y': 0.351258426904678, 'z': 0.38530996441841103}]","Control","GHP",43.0676860762682,-43.0676860762682,7.70240783691406,7.70240783691406
"276",276,275,1005,24,2,"False","False","2021-04-26 08:51:25.988250256","2021-04-26 08:52:05.614686489",39.6264362335205,2,0,-33.3742523193359,356.882873535156,325.222412109375,355.984222412109,-2.81346011161804,-190.616790771484,45.8665390014648,0,0,-52.3483428955078,0,-0.545938372611999,104.007415771484,0,-0.351886391639709,-33.1603546142578,347.986358642578,0.441502809524536,0.208144575357437,0.872783541679382,26.8328418731689,31.4547901153564,-3.37380647659302,-190.410034179688,0,0.936042726039886,339.397277832031,0,-3.13766527175903,-111.254211425781,0,-0.837825298309326,213.088821411133,0,-2.6291069984436,-161.207275390625,0,1,0,0,-4.68255615234375,-122.198310852051,0,"TaskBuilding_4","TaskBuilding_4",3,-339.397277832031,104.596946716309,158.58219909668,59.1821060180664,"[{'x': 0.441502809524536, 'y': 0.20814457535743702, 'z': 0.8727835416793821}]","Control","GHP",22.3590113306253,-22.3590113306253,20.602722167969,20.602722167969
"277",277,276,1005,25,6,"False","False","2021-04-26 08:52:06.769871712","2021-04-26 08:53:16.193020344",69.4231486320496,2,0,-253.466598510742,356.057861328125,64.0448303222656,354.493743896484,4.61392831802368,22.7232055664062,-142.430191040039,-0.000000562343018373213,-0.703195452690124,104.007415771484,0,-0.351886391639709,-152.863784790039,0,-0.883215546607971,-253.464767456055,345.192504882812,0.114637769758701,0.255572229623794,0.959969282150268,6.80990791320801,24.4105358123779,4.04442167282104,23.0795745849609,0,0.468967258930206,297.96728515625,0,2.93128633499146,150.132583618164,0,0.936042726039886,339.397277832031,0,-3.13766527175903,-111.254211425781,0.0000000098147374671953,0.710996627807617,315.316070556641,0.000007615650702,2.12820053100586,62.6601638793945,1,"TaskBuilding_41","TaskBuilding_41",40,17.3487854003906,117.994178771973,162.216567993164,88.0961380004883,"[{'x': 0.114637769758701, 'y': 0.255572229623794, 'z': 0.9599692821502681}]","Control","GHP",63.4077305060003,-63.4077305060003,17.3487854003906,17.3487854003906
"278",278,277,1005,26,6,"False","False","2021-04-26 08:53:16.459865808","2021-04-26 08:54:09.852785110",53.3929193019867,2,0,-253.460159301758,356.167266845703,41.372142791748,354.791442871094,4.62080192565918,22.7651214599609,-334.536285400391,0.000017908081645,-0.668799102306366,-152.863784790039,0,-0.883215546607971,-217.897811889648,0,0.824270844459533,-253.546798706055,346.987396240234,-0.303242087364196,0.225165262818336,0.925929188728332,341.866363525391,21.1273765563965,4.05258703231812,23.0930786132812,0,0.566195726394653,55.5146331787109,0,3.19447517395019,182.846893310547,0,0.468967258930206,297.96728515625,0,2.93128633499146,150.132583618164,-0.000000312554988113334,-0.743443250656127,221.97444152832,0.000010527434824,2.26127529144287,-4.95329093933105,3,"TaskBuilding_55","TaskBuilding_55",54,166.459808349609,85.6751403808594,163.838562011719,221.07536315918,"[{'x': -0.303242087364196, 'y': 0.22516526281833601, 'z': 0.9259291887283321}]","Control","GHP",90.7409625783688,90.7409625783687,166.459808349609,166.459808349609
"279",279,278,1005,27,6,"False","False","2021-04-26 08:54:10.124097109","2021-04-26 08:54:44.476069927",34.3519728183746,2,0,-253.467788696289,357.404052734375,15.7333498001099,356.394653320312,4.61353158950806,22.7724380493164,-166.058334350586,0.000011109343176,-0.645549297332763,-217.897811889648,0,0.824270844459533,-153.364852905273,0,-0.925992965698242,-253.486038208008,341.733703613281,-0.063620954751968,0.313433647155761,0.947476506233215,356.158477783203,20.815637588501,4.04647827148438,23.1192321777344,0,0.37754088640213,292.181457519531,0,1.92268908023834,222.256408691406,0,0.566195726394653,55.5146331787109,0,3.19447517395019,182.846893310547,-0.000000193894578615073,0.763718605041503,319.793121337891,0.000010480455785,2.423095703125,137.745452880859,0,"TaskBuilding_6","TaskBuilding_6",5,27.6116638183594,144.341110229492,223.081817626953,85.4603805541992,"[{'x': -0.06362095475196801, 'y': 0.313433647155761, 'z': 0.9474765062332151}]","Control","GHP",41.0858160910488,-41.0858160910488,27.6116638183594,27.6116638183594
"280",280,279,1005,28,6,"False","False","2021-04-26 08:54:44.742918253","2021-04-26 08:55:39.528606415",54.78568816185,2,0,-253.472946166992,355.147430419922,25.8237781524658,354.917724609375,4.61502885818481,22.7601013183594,-189.705505371094,270,-0.0000000298023223876953,-153.364852905273,270,0,-46.2623443603516,270,0,-253.368148803711,341.471130371094,0.281911760568618,0.31778261065483,0.905284464359283,17.296947479248,21.3758678436279,4.04982805252075,23.0614471435547,1.00000011920929,-0.000000149011611938476,299.127960205078,0,1.31167602539062,209.449249267578,1.00000023841858,-0.000000298023223876953,292.181457519531,0,1.92268908023834,222.256408691406,1,-0.000000238418579101562,314.622863769531,0,2.21589851379394,-22.1101989746094,2,"TaskBuilding_47","TaskBuilding_47",46,15.4949035644531,78.1216659545898,278.841461181641,272.390411376953,"[{'x': 0.281911760568618, 'y': 0.31778261065483004, 'z': 0.9052844643592831}]","Control","GHP",107.835394747627,-107.835394747627,15.4949035644531,15.4949035644531
"281",281,280,1074,1,1,"False","False","2021-06-08 15:02:57.439288378","2021-06-08 15:04:11.018849373",73.5795609951019,2,0,155.579498291016,359.173309326172,93.4827728271484,2.56597638130188,-0.097092151641845,-42.3110504150391,151.605972290039,0.000002352722276,-0.64675760269165,45.0491943359375,0,0.997242987155914,168.449829101562,0,0.592120110988616,155.416839599609,342.562835693359,0.085233941674232,0.299659758806228,0.95023113489151,5.12560606002808,4.42395401000977,-0.63403832912445,-42.0170593261719,0,-0.80584967136383,143.692398071289,0,-0.444802165031433,-19.2847137451172,0,-0.074205160140991,94.2555618286133,0,-366.848327636719,344.113708496094,-0.0000000410627478686365,0.762695550918579,319.702423095703,0.000006412190032,-5.04666137695312,-144.83283996582,2,"TaskBuilding_21","TaskBuilding_21",20,176.010025024414,102.762969970703,26.339879989624,126.756553649902,"[{'x': 0.9927346110343931, 'y': 0.06568406522274, 'z': 0.10081525892019201}, {'x': 0.08523394167423201, 'y': 0.299659758806228, 'z': 0.95023113489151}]","Control","GHP",177.093944988367,-177.093944988367,176.010025024414,176.010025024414
"282",282,281,1074,2,1,"False","False","2021-06-08 15:04:11.284705639","2021-06-08 15:05:08.981366396",57.6966607570648,2,0,155.573608398438,355.558380126953,25.3045196533203,2.32145524024963,-0.095956325531005,-42.2992706298828,172.500091552734,0.000006085543191,-0.633002042770385,168.449829101562,0,0.592120110988616,173.082794189453,0,-0.682596087455749,155.649932861328,341.509552001953,0.645172476768493,0.317146748304367,0.695104598999023,42.8664283752441,356.398345947266,-0.647434711456298,-41.9889068603516,0,0.730795800685882,316.953155517578,0,-0.853851318359375,-33.4892730712891,0,-0.80584967136383,143.692398071289,0,-0.444802165031433,-19.2847137451172,-0.000000106212752370993,0.774150133132934,320.72802734375,0.000006893619683,-1.50027942657471,-12.2371349334717,1,"TaskBuilding_17","TaskBuilding_17",16,3.77487182617188,34.4401664733887,19.6212329864502,21.2699508666992,"[{'x': 0.6451724767684931, 'y': 0.317146748304367, 'z': 0.6951045989990231}]","Control","GHP",13.4847452628437,13.4847452628437,3.77487182617188,3.77487182617188
"283",283,282,1074,3,1,"False","False","2021-06-08 15:05:09.248214245","2021-06-08 15:05:57.002562284",47.7543480396271,2,0,155.548614501953,356.344329833984,68.3864669799805,2.57559776306152,-0.097674846649169,-42.3192749023438,132.779266357422,0.000019216329746,0.651104807853698,173.082794189453,0,-0.682596087455749,148.95085144043,0,0.575592219829559,155.274826049805,338.492065429688,-0.436311602592468,0.366630226373672,0.821714341640472,332.03271484375,356.607604980469,-0.620554327964782,-42.0381469726562,0,-0.817736983299255,144.85888671875,0,0.112251341342926,10.1055297851562,0,0.730795800685882,316.953155517578,0,-0.853851318359375,-33.4892730712891,-0.000000335388222083566,-0.75898790359497,139.375045776367,-0.000007113092124,-1.08327293395996,29.1151313781738,0,"TaskBuilding_3","TaskBuilding_3",2,-5.48384094238281,74.8554000854492,52.7465133666992,24.9862842559814,"[{'x': -0.43631160259246804, 'y': 0.36663022637367204, 'z': 0.8217143416404721}]","Control","GHP",10.2878718511826,-10.2878718511826,-5.48384094238281,5.48384094238281
"284",284,283,1074,4,1,"False","False","2021-06-08 15:05:57.263954401","2021-06-08 15:07:11.104907036",73.8409526348114,2,0,155.537307739258,354.792724609375,354.689392089844,2.17953968048096,-0.095702171325683,-42.2882843017578,71.6525268554688,0.000017861588275,-0.675315201282501,148.95085144043,0,0.575592219829559,189.130035400391,0,0.517118990421295,155.862426757812,344.182189941406,0.962081134319305,0.272579252719879,-0.010018723085522,90.5966339111328,356.996002197266,-0.65687870979309,-42.2339477539062,0,-0.855913519859314,148.860809326172,0,-1.20615553855896,-55.7953186035156,0,-0.817736983299255,144.85888671875,0,0.112251341342926,10.1055297851562,-0.000000311743519887386,-0.737529277801513,222.478637695312,0.000010606126124,-2.82239532470703,-48.3218231201172,3,"TaskBuilding_28","TaskBuilding_28",27,73.6178283691406,84.098518371582,36.2585334777832,117.726081848145,"[{'x': 0.9620811343193051, 'y': 0.27257925271987904, 'z': -0.010018723085522001}]","Control","GHP",175.289366289066,-175.289366289066,73.6178283691406,73.6178283691406
"285",285,284,1074,5,5,"False","False","2021-06-08 15:07:12.267530441","2021-06-08 15:08:16.215770721",63.9482402801514,2,0,2.50303649902344,356.899688720703,118.089805603027,1.72468626499176,2.11395621299744,41.538215637207,32.9231147766113,0.000007087761787,-0.163820371031761,189.130035400391,0,0.517118990421295,-40.3573150634766,0,-0.468402594327926,2.25169372558594,338.193603515625,-0.672436237335205,0.371471673250198,-0.640186190605163,226.407424926758,5.72953224182129,1.58519268035889,41.2990112304688,0,0.883515119552612,332.0693359375,0,1.2147011756897,27.0302886962891,0,-0.855913519859314,148.860809326172,0,-1.20615553855896,-55.7953186035156,-0.000000123704779753098,0.986490190029144,350.5712890625,0.000002842179583,-0.586318969726562,158.665298461914,1,"TaskBuilding_29","TaskBuilding_29",28,18.501953125,120.884689331055,45.2528839111328,150.668640136719,"[{'x': -0.6724362373352051, 'y': 0.37147167325019803, 'z': -0.640186190605163}]","Control","GHP",148.151684605965,-148.151684605965,18.501953125,18.501953125
"286",286,285,1074,6,5,"False","False","2021-06-08 15:08:16.482122421","2021-06-08 15:09:16.543709278",60.061586856842,2,0,2.44703674316406,353.391235351562,252.453430175781,1.20298337936401,2.11498832702637,41.5793762207031,87.6327209472656,0.000022325495592,0.667803168296814,-40.3573150634766,0,-0.468402594327926,-89.1350555419922,0,0.713464140892028,2.26396179199219,333.272399902344,-0.784787654876709,0.449749410152435,-0.426420152187347,241.482238769531,12.5611915588379,1.60134983062744,41.335319519043,0,-0.700691819190979,134.482528686523,0,2.06132888793945,40.2908248901367,0,0.883515119552612,332.0693359375,0,1.2147011756897,27.0302886962891,-0.000000389653393995104,-0.744337916374206,138.102264404297,-0.000008547103789,-0.747417449951171,42.9197616577148,0,"TaskBuilding_26","TaskBuilding_26",25,3.61973571777344,85.2013854980469,91.6083145141602,176.809631347656,"[{'x': -0.7847876548767091, 'y': 0.449749410152435, 'z': -0.426420152187347}]","Control","GHP",152.383696139448,152.383696139448,3.61973571777344,3.61973571777344
"287",287,286,1074,7,5,"False","False","2021-06-08 15:09:16.810557127","2021-06-08 15:09:45.130647898",28.3200907707214,3,1,2.44184875488281,353.302429199219,262.578430175781,2.88436627388,2.11440491676331,41.5985488891602,-72.7988357543945,0.000023583492293,0.396512001752853,-89.1350555419922,0,0.713464140892028,-73.5572052001953,0,0.518627643585205,2.18272399902344,336.438293457031,-0.887297332286834,0.399736583232879,-0.23003077507019,255.466094970703,9.7919340133667,1.60422897338867,41.4323348999023,0,-0.855000257492065,148.759765625,0,1.99175345897675,57.7915420532227,0,-0.700691819190979,134.482528686523,0,2.06132888793945,40.2908248901367,-0.000000411609590855733,-0.91802954673767,156.639694213867,-0.000004003561571,0.727401733398437,53.8117218017578,3,"TaskBuilding_35","TaskBuilding_35",34,7.87992858886719,76.2191390991211,77.7074737548828,4.24413442611694,"[{'x': -0.8212895989418031, 'y': 0.529245674610137, 'z': -0.213031142950057}, {'x': -0.887297332286834, 'y': 0.39973658323287903, 'z': -0.23003077507019}]","Control","GHP",23.7538098921592,-23.7538098921592,7.87992858886719,7.87992858886719
