,SubjectID,TrialNumber,StartingPositionIndex,TimeOut,TimeOutStr,TimeStampBegin,TimeStampEnd,TrialDuration,TheNorth,DeviationFromNorth,Angle,ForcedRotation_x,ForcedRotation_y,ForcedRotation_z,ForcedRotation_x,ForcedRotation_y,ForcedRotation_z,ParticipantPosition_x,ParticipantPosition_y,ParticipantPosition_z,ForcedRotation_x,ParticipantRotation_x,ParticipantRotation_y,ParticipantRotation_z,ForcedRotation_y,PointerPosition_x,PointerPosition_y,PointerPosition_z,ForcedRotation_z,PointerRotation_x,PointerRotation_y,PointerRotation_z,ParticipantPosition_x,PointerDirection_x,PointerDirection_y,PointerDirection_z,ParticipantPosition_y,ParticipantPosition_z,TriggerPressedFreq,ParticipantRotation_x,ParticipantRotation_y,ParticipantRotation_z,CancelPressedFreq,PointerPosition_x,PointerPosition_y,PointerPosition_z,PointerRotation_x,PointerRotation_y,PointerRotation_z,ParticipantPosition_x,PointerDirection_x,PointerDirection_y,PointerDirection_z,ParticipantPosition_y,ParticipantPosition_z,ParticipantRotation_x,ParticipantRotation_y,ParticipantRotation_z,PointerPosition_x,PointerPosition_y,PointerPosition_z,PointerRotation_x,PointerRotation_y,PointerRotation_z,PointerDirection_x,PointerDirection_y,PointerDirection_z,PointedDirections,TriggerPressedTimeStamps,CancelPressedTimeStamps,Condition,Task
0,1027,1,27,False,False,2021-07-07 06:13:46.018796800,2021-07-07 06:14:10.641757184,24.622960567474365,-230,90,1.933910489082336,0.0,220.0,0.0,0.0,220.0,0.0,53.99870300292969,-0.6666982173919671,-60.5101318359375,0.0,356.34442138671875,344.26849365234375,1.3467868566513062,220.0,54.56788635253906,-1.135761380195617,-61.16813659667969,0.0,356.34149169921875,128.06597900390625,0.8919094204902641,53.99870300292969,0.785696864128112,0.06380958855152101,-0.615312099456787,-0.6666982173919671,-60.5101318359375,2,356.34442138671875,344.26849365234375,1.3467868566513062,0,54.56788635253906,-1.135761380195617,-61.16813659667969,356.34149169921875,128.06597900390625,0.8919094204902641,53.99870300292969,0.785696864128112,0.06380958855152101,-0.615312099456787,-0.6666982173919671,-60.5101318359375,356.34442138671875,344.26849365234375,1.3467868566513062,54.56788635253906,-1.135761380195617,-61.16813659667969,356.34149169921875,128.06597900390625,0.8919094204902641,0.785696864128112,0.06380958855152101,-0.615312099456787,"[{'x': 0.785696864128112, 'y': 0.06380958855152101, 'z': -0.615312099456787}]","[1625638449.7420125, 1625638450.6412604]",[],Belt,PTN
1,1027,2,18,False,False,2021-07-07 06:14:11.792975104,2021-07-07 06:14:27.899108352,16.106133222579956,-230,255,26.679431915283203,0.0,25.0,0.0,0.0,25.0,0.0,110.4651107788086,0.12247705459594702,196.96124267578125,0.0,354.20391845703125,303.87481689453125,359.0703430175781,25.0,111.22557067871094,-0.37936449050903304,196.71011352539062,0.0,356.294189453125,103.3205795288086,359.039794921875,110.4651107788086,0.9710616469383241,0.064633458852767,-0.22991760075092302,0.12247705459594702,196.96124267578125,2,354.20391845703125,303.87481689453125,359.0703430175781,0,111.22557067871094,-0.37936449050903304,196.71011352539062,356.294189453125,103.3205795288086,359.039794921875,110.4651107788086,0.9710616469383241,0.064633458852767,-0.22991760075092302,0.12247705459594702,196.96124267578125,354.20391845703125,303.87481689453125,359.0703430175781,111.22557067871094,-0.37936449050903304,196.71011352539062,356.294189453125,103.3205795288086,359.039794921875,0.9710616469383241,0.064633458852767,-0.22991760075092302,"[{'x': 0.9710616469383241, 'y': 0.064633458852767, 'z': -0.22991760075092302}]","[1625638467.0886447, 1625638467.8991084]",[],Belt,PTN
2,1027,3,29,False,False,2021-07-07 06:14:29.042389760,2021-07-07 06:14:48.344751616,19.302361726760864,-230,180,27.04669189453125,0.0,310.0,0.0,0.0,310.0,0.0,38.91871643066406,1.6956462860107422,53.970603942871094,0.0,355.5162658691406,331.7840881347656,5.121974468231201,310.0,39.16950988769531,1.226248741149902,53.19603729248047,0.0,351.8977355957031,157.04669189453125,352.2816467285156,38.91871643066406,0.38608813285827603,0.140940248966217,-0.911631762981414,1.6956462860107422,53.970603942871094,2,355.5162658691406,331.7840881347656,5.121974468231201,0,39.16950988769531,1.226248741149902,53.19603729248047,351.8977355957031,157.04669189453125,352.2816467285156,38.91871643066406,0.38608813285827603,0.140940248966217,-0.911631762981414,1.6956462860107422,53.970603942871094,355.5162658691406,331.7840881347656,5.121974468231201,39.16950988769531,1.226248741149902,53.19603729248047,351.8977355957031,157.04669189453125,352.2816467285156,0.38608813285827603,0.140940248966217,-0.911631762981414,"[{'x': 0.38608813285827603, 'y': 0.140940248966217, 'z': -0.911631762981414}]","[1625638487.879007, 1625638488.3447516]",[],Belt,PTN
3,1027,4,45,False,False,2021-07-07 06:14:49.487536896,2021-07-07 06:14:58.128364800,8.640827894210815,-230,225,7.797396183013916,0.0,355.0,0.0,0.0,355.0,0.0,-185.45555114746094,4.388782978057861,80.86117553710938,0.0,351.4394836425781,165.73809814453125,4.486639499664307,355.0,-184.8467559814453,4.078381061553955,80.5799331665039,0.0,354.0159912109375,122.20260620117188,2.072950839996338,-185.45555114746094,0.8415582776069641,0.10425087809562601,-0.5300109386444091,4.388782978057861,80.86117553710938,2,351.4394836425781,165.73809814453125,4.486639499664307,0,-184.8467559814453,4.078381061553955,80.5799331665039,354.0159912109375,122.20260620117188,2.072950839996338,-185.45555114746094,0.8415582776069641,0.10425087809562601,-0.5300109386444091,4.388782978057861,80.86117553710938,351.4394836425781,165.73809814453125,4.486639499664307,-184.8467559814453,4.078381061553955,80.5799331665039,354.0159912109375,122.20260620117188,2.072950839996338,0.8415582776069641,0.10425087809562601,-0.5300109386444091,"[{'x': 0.8415582776069641, 'y': 0.10425087809562601, 'z': -0.5300109386444091}]","[1625638497.684444, 1625638498.1283648]",[],Belt,PTN
4,1027,5,43,False,False,2021-07-07 06:14:59.272141824,2021-07-07 06:15:07.235432704,7.963290691375732,-230,135,28.102886199951172,0.0,265.0,0.0,0.0,265.0,0.0,-114.00035095214844,0.069116353988647,-139.40200805664062,0.0,357.8842468261719,42.90321350097656,5.6909403800964355,265.0,-113.37916564941406,-0.318284273147583,-139.70648193359375,0.0,358.0566101074219,101.8971176147461,0.545559883117675,-114.00035095214844,0.977956652641296,0.033912029117345005,-0.206036582589149,0.069116353988647,-139.40200805664062,2,357.8842468261719,42.90321350097656,5.6909403800964355,0,-113.37916564941406,-0.318284273147583,-139.70648193359375,358.0566101074219,101.8971176147461,0.545559883117675,-114.00035095214844,0.977956652641296,0.033912029117345005,-0.206036582589149,0.069116353988647,-139.40200805664062,357.8842468261719,42.90321350097656,5.6909403800964355,-113.37916564941406,-0.318284273147583,-139.70648193359375,358.0566101074219,101.8971176147461,0.545559883117675,0.977956652641296,0.033912029117345005,-0.206036582589149,"[{'x': 0.977956652641296, 'y': 0.033912029117345005, 'z': -0.206036582589149}]","[1625638506.8252401, 1625638507.2354326]",[],Belt,PTN
5,1027,6,12,False,False,2021-07-07 06:15:08.379209984,2021-07-07 06:15:21.531659776,13.1524498462677,-230,300,27.534006118774414,0.0,70.0,0.0,0.0,70.0,0.0,298.17431640625,0.860442399978637,44.531272888183594,0.0,353.9917297363281,230.11117553710938,2.7300705909729,70.0,298.5419006347656,0.43631696701049805,43.952293395996094,0.0,356.4578857421875,157.5340118408203,1.6692172288894649,298.17431640625,0.38140496611595104,0.061782218515872005,-0.9223415851593011,0.860442399978637,44.531272888183594,2,353.9917297363281,230.11117553710938,2.7300705909729,0,298.5419006347656,0.43631696701049805,43.952293395996094,356.4578857421875,157.5340118408203,1.6692172288894649,298.17431640625,0.38140496611595104,0.061782218515872005,-0.9223415851593011,0.860442399978637,44.531272888183594,353.9917297363281,230.11117553710938,2.7300705909729,298.5419006347656,0.43631696701049805,43.952293395996094,356.4578857421875,157.5340118408203,1.6692172288894649,0.38140496611595104,0.061782218515872005,-0.9223415851593011,"[{'x': 0.38140496611595104, 'y': 0.061782218515872005, 'z': -0.9223415851593011}]","[1625638521.2211635, 1625638521.5316598]",[],Belt,PTN
6,1027,7,14,False,False,2021-07-07 06:15:22.672461056,2021-07-07 06:15:29.172549888,6.500088930130005,-230,60,23.03599739074707,0.0,190.0,0.0,0.0,190.0,0.0,263.1075439453125,0.970979690551757,41.191673278808594,0.0,354.8377380371094,324.9505310058594,1.884580254554748,190.0,263.52069091796875,0.54151964187622,40.378326416015625,0.0,354.6272888183594,153.0360107421875,1.2410416603088381,263.1075439453125,0.45143866539001404,0.093634150922298,-0.8873764276504511,0.970979690551757,41.191673278808594,2,354.8377380371094,324.9505310058594,1.884580254554748,0,263.52069091796875,0.54151964187622,40.378326416015625,354.6272888183594,153.0360107421875,1.2410416603088381,263.1075439453125,0.45143866539001404,0.093634150922298,-0.8873764276504511,0.970979690551757,41.191673278808594,354.8377380371094,324.9505310058594,1.884580254554748,263.52069091796875,0.54151964187622,40.378326416015625,354.6272888183594,153.0360107421875,1.2410416603088381,0.45143866539001404,0.093634150922298,-0.8873764276504511,"[{'x': 0.45143866539001404, 'y': 0.093634150922298, 'z': -0.8873764276504511}]","[1625638528.8397324, 1625638529.17255]",[],Belt,PTN
7,1027,8,7,False,False,2021-07-07 06:15:30.323271168,2021-07-07 06:15:41.938614784,11.615343570709229,-230,150,55.40985870361328,0.0,280.0,0.0,0.0,280.0,0.0,-292.13482666015625,3.427359580993652,-95.94624328613281,0.0,349.969482421875,266.45599365234375,4.136465549468994,280.0,-291.16070556640625,3.179490566253662,-95.86248779296875,0.0,351.4033203125,74.59013366699219,4.667121410369873,-292.13482666015625,0.9532189369201661,0.149477928876876,0.262736558914184,3.427359580993652,-95.94624328613281,2,349.969482421875,266.45599365234375,4.136465549468994,0,-291.16070556640625,3.179490566253662,-95.86248779296875,351.4033203125,74.59013366699219,4.667121410369873,-292.13482666015625,0.9532189369201661,0.149477928876876,0.262736558914184,3.427359580993652,-95.94624328613281,349.969482421875,266.45599365234375,4.136465549468994,-291.16070556640625,3.179490566253662,-95.86248779296875,351.4033203125,74.59013366699219,4.667121410369873,0.9532189369201661,0.149477928876876,0.262736558914184,"[{'x': 0.9532189369201661, 'y': 0.149477928876876, 'z': 0.262736558914184}]","[1625638541.6469662, 1625638541.9386148]",[],Belt,PTN
8,1027,9,20,False,False,2021-07-07 06:15:43.097272832,2021-07-07 06:15:53.962166016,10.864893198013306,-230,60,11.857803344726562,0.0,190.0,0.0,0.0,190.0,0.0,138.5878143310547,-2.699935674667358,-127.92794799804688,0.0,355.42816162109375,335.7142028808594,5.356465816497803,190.0,139.19573974609375,-3.151548385620117,-128.52865600585938,0.0,355.3244323730469,118.14220428466797,353.78985595703125,138.5878143310547,0.8788453936576841,0.08151358366012501,-0.470092117786407,-2.699935674667358,-127.92794799804688,2,355.42816162109375,335.7142028808594,5.356465816497803,0,139.19573974609375,-3.151548385620117,-128.52865600585938,355.3244323730469,118.14220428466797,353.78985595703125,138.5878143310547,0.8788453936576841,0.08151358366012501,-0.470092117786407,-2.699935674667358,-127.92794799804688,355.42816162109375,335.7142028808594,5.356465816497803,139.19573974609375,-3.151548385620117,-128.52865600585938,355.3244323730469,118.14220428466797,353.78985595703125,0.8788453936576841,0.08151358366012501,-0.470092117786407,"[{'x': 0.8788453936576841, 'y': 0.08151358366012501, 'z': -0.470092117786407}]","[1625638553.6511743, 1625638553.962166]",[],Belt,PTN
9,1027,10,4,False,False,2021-07-07 06:15:55.113384192,2021-07-07 06:16:01.667537152,6.554152965545654,-230,105,16.131513595581055,0.0,235.0,0.0,0.0,235.0,0.0,2.742721557617187,2.106372833251953,41.597801208496094,0.0,350.8897705078125,139.67425537109375,2.178500890731811,235.0,3.074996948242187,1.7838406562805171,41.10803985595703,0.0,357.40045166015625,146.1315155029297,0.28412434458732605,2.742721557617187,0.556715011596679,0.045355059206485006,-0.829464435577392,2.106372833251953,41.597801208496094,2,350.8897705078125,139.67425537109375,2.178500890731811,0,3.074996948242187,1.7838406562805171,41.10803985595703,357.40045166015625,146.1315155029297,0.28412434458732605,2.742721557617187,0.556715011596679,0.045355059206485006,-0.829464435577392,2.106372833251953,41.597801208496094,350.8897705078125,139.67425537109375,2.178500890731811,3.074996948242187,1.7838406562805171,41.10803985595703,357.40045166015625,146.1315155029297,0.28412434458732605,0.556715011596679,0.045355059206485006,-0.829464435577392,"[{'x': 0.556715011596679, 'y': 0.045355059206485006, 'z': -0.829464435577392}]","[1625638561.4116008, 1625638561.6675372]",[],Belt,PTN
