,SubjectID,TrialNumber,StartingPositionIndex,TimeOut,TimeOutStr,TimeStampBegin,TimeStampEnd,TrialDuration,TriggerPressedFreq,CancelPressedFreq,ParticipantPosition_x,ParticipantRotation_x,ParticipantRotation_y,ParticipantRotation_z,ParticipantPosition_y,ParticipantPosition_z,TargetHousePos_x,TargetHouseRot_x,TargetHouseDir_x,GhostHouseInitPos_x,GhostHouseInitRot_x,TGhostHouseInitDir_x,GhostHouseFinalPos_x,GhostHouseFinalRot_x,TGhostHouseFinalDir_x,PointerPosition_x,PointerRotation_x,PointerDirection_x,PointerDirection_y,PointerDirection_z,PointerRotation_y,PointerRotation_z,PointerPosition_y,PointerPosition_z,GhostHouseFinalDir_y,GhostHouseFinalDir_z,GhostHouseFinalRot_y,GhostHouseFinalRot_z,GhostHouseFinalPos_y,GhostHouseFinalPos_z,GhostHouseInitDir_y,GhostHouseInitDir_z,GhostHouseInitRot_y,GhostHouseInitRot_z,GhostHouseInitPos_y,GhostHouseInitPos_z,TargetHouseDir_y,TargetHouseDir_z,TargetHouseRot_y,TargetHouseRot_z,TargetHousePos_y,TargetHousePos_z,TargetHouseIndex,TargetHouseName,GhostHouseName,TargetHouseID,GhostHouseRotDifferenceToTargetHouse,ParticipantDistanceToTargetHouse,ParticipantDistanceToGhostHouse,GhostHouseDistanceToTargetHouse,PointedDirections,Condition,Task
0,1027,1,2,False,False,2021-07-07 07:06:28.704505856,2021-07-07 07:07:09.064079104,40.35957312583923,2,0,-33.17570495605469,356.15521240234375,92.13745880126953,355.7786560058594,-2.741353273391723,-190.67117309570312,-52.68944549560547,1.6004989447e-05,-0.6533048152923581,70.40693664550781,0.0,-0.9999901652336121,-21.745437622070312,0.0,-0.5611081123352051,-33.25862121582031,345.0172424316406,0.31716984510421703,0.258528232574462,0.9124507904052731,19.167560577392578,22.476186752319336,-3.3713760375976562,-190.26025390625,0.0,-0.8277424573898311,214.13247680664062,0.0,-3.5276918411254883,-180.67227172851562,0.0,-0.004420638084411,269.7467041015625,0.0,-366.84832763671875,353.5557861328125,-2.793397584355261e-07,-0.7570950984954831,220.79122924804688,5.950808827000001e-06,-3.524444580078125,-144.3808135986328,2,TaskBuilding_36,TaskBuilding_36,35,6.65875244140625,50.01602554321289,15.226751327514648,47.69278335571289,"[{'x': 0.598104596138, 'y': 0.44609630107879605, 'z': -0.665784478187561}, {'x': 0.31716984510421703, 'y': 0.258528232574462, 'z': 0.9124507904052731}]",Belt,GHP
1,1027,2,2,False,False,2021-07-07 07:07:09.329936128,2021-07-07 07:08:31.915037952,82.58510184288025,2,0,-33.27497863769531,353.0235290527344,55.26877975463867,358.3343811035156,-2.795581817626953,-190.50064086914062,-153.3925018310547,2.242340542e-06,0.5068372488021851,-21.745437622070312,0.0,-0.5611081123352051,-261.05950927734375,0.0,0.676329970359802,-33.88227844238281,344.992919921875,-0.965727984905242,0.258938193321228,-0.017905443906784002,268.93780517578125,31.5001220703125,-3.268458366394043,-190.45065307617188,0.0,0.73659873008728,42.557518005371094,0.0,3.402497768402099,-47.4881591796875,0.0,-0.8277424573898311,214.13247680664062,0.0,-3.5276918411254883,-180.67227172851562,-3.913622492746071e-08,0.8620417714118951,30.453388214111328,-8.238012924000001e-06,-2.514328002929687,-202.64996337890625,3,TaskBuilding_45,TaskBuilding_45,44,-12.104129791259766,120.66910552978516,269.0044860839844,188.9507293701172,"[{'x': -0.965727984905242, 'y': 0.258938193321228, 'z': -0.017905443906784002}]",Belt,GHP
2,1027,3,2,False,False,2021-07-07 07:08:32.181886720,2021-07-07 07:09:09.343743232,37.16185665130615,2,0,-33.50624084472656,345.7595520019531,301.25115966796875,356.4447326660156,-2.792463302612304,-190.56979370117188,-3.306353569030761,2.784431217e-06,-0.7445042729377741,-261.05950927734375,0.0,0.676329970359802,21.749420166015625,0.0,-0.6247785687446591,-32.99580383300781,355.9945983886719,0.7570023536682121,0.06985028088092801,0.6496679186820981,49.363433837890625,18.143156051635742,-3.483311653137207,-190.38168334960938,0.0,0.780802011489868,321.3340759277344,0.0,-4.492169380187988,-183.75540161132812,0.0,0.73659873008728,42.557518005371094,0.0,3.402497768402099,-47.4881591796875,-4.8597506463465834e-08,0.6676177978515621,311.88348388671875,6.236859462e-06,-6.04534912109375,-256.0522155761719,1,TaskBuilding_32,TaskBuilding_32,31,-9.450592041015625,72.13003540039062,55.510986328125,76.53125762939453,"[{'x': 0.7570023536682121, 'y': 0.06985028088092801, 'z': 0.6496679186820981}]",Belt,GHP
3,1027,4,2,False,False,2021-07-07 07:09:09.610095616,2021-07-07 07:09:53.733322496,44.12322688102722,2,0,-33.20451354980469,347.0705871582031,79.0299072265625,357.053466796875,-2.817511081695556,-190.60879516601562,45.866539001464844,0.0,0.0,21.749420166015625,0.0,-0.6247785687446591,55.71302795410156,0.0,0.39403560757637,-33.09721374511719,347.80804443359375,0.33883288502693104,0.21118751168251002,0.9168381094932551,20.282636642456055,24.09115982055664,-3.440525770187378,-190.19769287109375,0.0,0.9190951585769651,23.205839157104492,0.0,-3.357130527496338,-120.3009033203125,0.0,0.780802011489868,321.3340759277344,0.0,-4.492169380187988,-183.75540161132812,0.0,1.0,0.0,0.0,-4.68255615234375,-122.19831085205078,0,TaskBuilding_4,TaskBuilding_4,3,-23.205839157104492,104.5969467163086,113.406494140625,10.114852905273438,"[{'x': 0.33883288502693104, 'y': 0.21118751168251002, 'z': 0.9168381094932551}]",Belt,GHP
4,1027,5,5,False,False,2021-07-07 07:09:54.899419904,2021-07-07 07:10:48.477411072,53.577991008758545,2,0,2.565216064453125,347.99774169921875,50.4835319519043,0.43077135086059504,2.033842086791992,41.658538818359375,87.63272094726562,2.2325495592000002e-05,0.6678031682968141,55.71302795410156,0.0,0.39403560757637,38.53636169433594,0.0,0.47309303283691406,2.871612548828125,345.17279052734375,0.793916940689086,0.255904614925384,-0.551551163196563,124.78854370117188,15.087444305419922,1.408211946487426,41.356407165527344,0.0,-0.8810125589370721,151.76473999023438,0.0,-0.6044962406158441,-30.465911865234375,0.0,0.9190951585769651,23.205839157104492,0.0,-3.357130527496338,-120.3009033203125,-3.896533939951041e-07,-0.7443379163742061,138.10226440429688,-8.547103789e-06,-0.7474174499511711,42.919761657714844,0,TaskBuilding_26,TaskBuilding_26,25,-13.6624755859375,85.20138549804688,80.6846923828125,88.29456329345703,"[{'x': 0.793916940689086, 'y': 0.255904614925384, 'z': -0.551551163196563}]",Belt,GHP
5,1027,6,5,False,False,2021-07-07 07:10:48.744259584,2021-07-07 07:12:03.442454784,74.69819521903992,2,0,2.527313232421875,347.7946472167969,151.2202911376953,355.82110595703125,2.025118589401245,41.435523986816406,32.92311477661133,7.0877617870000005e-06,-0.163820371031761,38.53636169433594,0.0,0.47309303283691406,87.63566589355469,0.0,0.8997621536254881,2.788528442382812,349.3565673828125,0.46491217613220204,0.184696346521377,0.865877568721771,28.232505798339844,23.817604064941406,1.485990524291992,41.90740966796875,0.0,0.43638062477111805,64.12682342529297,0.0,0.7643412351608271,91.38777923583984,0.0,-0.8810125589370721,151.76473999023438,0.0,-0.6044962406158441,-30.465911865234375,-1.2370477975309758e-07,0.9864901900291441,350.5712890625,2.8421795830000002e-06,-0.5863189697265621,158.66529846191406,1,TaskBuilding_29,TaskBuilding_29,28,286.4444580078125,120.88468933105469,98.62310028076172,86.72688293457031,"[{'x': 0.46491217613220204, 'y': 0.184696346521377, 'z': 0.865877568721771}]",Belt,GHP
6,1027,7,5,False,False,2021-07-07 07:12:03.709303552,2021-07-07 07:12:30.939740672,27.23043704032898,2,0,2.543441772460937,348.8618469238281,56.98713302612305,359.054443359375,2.030125141143799,41.573272705078125,-72.79883575439453,2.3583492293000003e-05,0.396512001752853,87.63566589355469,0.0,0.8997621536254881,-80.51741027832031,0.0,0.485896378755569,1.87933349609375,350.24627685546875,-0.9304891824722291,0.16941350698471,-0.32479077577590904,250.75827026367188,29.40395164489746,1.491622447967529,41.67278289794922,0.0,-0.8740164041519161,150.9287872314453,0.0,2.520303726196289,61.554954528808594,0.0,0.43638062477111805,64.12682342529297,0.0,0.7643412351608271,91.38777923583984,-4.116095908557327e-07,-0.9180295467376701,156.6396942138672,-4.0035615710000006e-06,0.7274017333984371,53.81172180175781,3,TaskBuilding_35,TaskBuilding_35,34,5.710906982421875,76.2191390991211,85.3353042602539,11.079194068908691,"[{'x': -0.9304891824722291, 'y': 0.16941350698471, 'z': -0.32479077577590904}]",Belt,GHP
7,1027,8,5,False,False,2021-07-07 07:12:31.206587904,2021-07-07 07:13:26.581094144,55.3745059967041,2,0,2.366012573242187,348.36053466796875,279.91162109375,359.671630859375,2.036111831665039,41.632408142089844,-36.169708251953125,4.805982371000001e-06,0.927095413208007,-80.51741027832031,0.0,0.485896378755569,-186.85743713378906,0.0,0.8675987720489501,1.723236083984375,344.1336975097656,-0.8194172978401181,0.27339354157447804,-0.503796815872192,238.41583251953125,21.611116409301758,1.42581295967102,41.45167541503906,0.0,0.49726492166519104,60.180782318115234,0.0,3.409143209457397,38.72135925292969,0.0,-0.8740164041519161,150.9287872314453,0.0,2.520303726196289,61.554954528808594,-8.388021655036937e-08,0.37482547760009705,67.9864730834961,-1.3235230653000002e-05,0.44442749023437506,136.62149047851562,2,TaskBuilding_34,TaskBuilding_34,33,7.805690765380859,102.48648071289062,189.35238647460938,179.72206115722656,"[{'x': -0.8194172978401181, 'y': 0.27339354157447804, 'z': -0.503796815872192}]",Belt,GHP
8,1027,9,0,False,False,2021-07-07 07:13:27.736774656,2021-07-07 07:14:31.554203904,63.817429304122925,2,0,263.0155029296875,345.8857116699219,287.3663635253906,358.1794128417969,0.8881978988647461,40.87147521972656,228.2907257080078,2.49886777936581e-08,0.693580687046051,-186.85743713378906,0.0,0.8675987720489501,245.67404174804688,0.0,0.8453122973442071,263.0155029296875,342.97491455078125,-0.653614163398742,0.29279041290283203,0.6978985071182251,316.876708984375,23.35310173034668,0.33646941184997503,41.30290222167969,0.0,0.5342724919319151,57.705413818359375,0.0,-0.36896896362304604,123.92537689208984,0.0,0.49726492166519104,60.180782318115234,0.0,3.409143209457397,38.72135925292969,-4.361346839232283e-10,0.7203789353370661,43.914222717285156,-9.195389793e-06,-1.392280578613281,120.71403503417969,3,TaskBuilding_14,TaskBuilding_14,13,-13.791191101074219,87.14860534667969,84.88105010986328,17.707048416137695,"[{'x': -0.653614163398742, 'y': 0.29279041290283203, 'z': 0.6978985071182251}]",Belt,GHP
9,1027,10,0,False,False,2021-07-07 07:14:31.820556544,2021-07-07 07:15:43.618139392,71.79758286476135,2,0,263.19573974609375,349.443115234375,345.5499572753906,359.6940002441406,0.8890085220336911,40.924468994140625,255.06228637695312,2.3328420866e-05,0.56890869140625,245.67404174804688,0.0,0.8453122973442071,380.8377685546875,0.0,0.517307817935943,263.74078369140625,348.372314453125,0.8515915274620051,0.201551154255867,0.48391008377075106,60.3929443359375,23.510597229003906,0.269032716751098,40.80805969238281,0.0,-0.8557995557785031,148.84817504882812,0.0,-1.043778419494629,37.14353942871094,0.0,0.5342724919319151,57.705413818359375,0.0,-0.36896896362304604,123.92537689208984,-4.0715775639910134e-07,-0.822400689125061,145.32583618164062,-5.493742719e-06,-1.6630439758300781,-18.984481811523438,0,TaskBuilding_1,TaskBuilding_1,0,-3.5223388671875,60.42873764038086,117.6679916381836,137.73239135742188,"[{'x': 0.8515915274620051, 'y': 0.201551154255867, 'z': 0.48391008377075106}]",Belt,GHP
