"","X","SubjectID","TrialNumber","StartingPositionIndex","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","TheNorth","DeviationFromNorth","Angle","ForcedRotation_x","ForcedRotation_y","ForcedRotation_z","ForcedRotation_x.1","ForcedRotation_y.1","ForcedRotation_z.1","ParticipantPosition_x","ParticipantPosition_y","ParticipantPosition_z","ForcedRotation_x.2","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ForcedRotation_y.2","PointerPosition_x","PointerPosition_y","PointerPosition_z","ForcedRotation_z.2","PointerRotation_x","PointerRotation_y","PointerRotation_z","ParticipantPosition_x.1","PointerDirection_x","PointerDirection_y","PointerDirection_z","ParticipantPosition_y.1","ParticipantPosition_z.1","TriggerPressedFreq","ParticipantRotation_x.1","ParticipantRotation_y.1","ParticipantRotation_z.1","CancelPressedFreq","PointerPosition_x.1","PointerPosition_y.1","PointerPosition_z.1","PointerRotation_x.1","PointerRotation_y.1","PointerRotation_z.1","ParticipantPosition_x.2","PointerDirection_x.1","PointerDirection_y.1","PointerDirection_z.1","ParticipantPosition_y.2","ParticipantPosition_z.2","ParticipantRotation_x.2","ParticipantRotation_y.2","ParticipantRotation_z.2","PointerPosition_x.2","PointerPosition_y.2","PointerPosition_z.2","PointerRotation_x.2","PointerRotation_y.2","PointerRotation_z.2","PointerDirection_x.2","PointerDirection_y.2","PointerDirection_z.2","PointedDirections","TriggerPressedTimeStamps","CancelPressedTimeStamps","Condition","Task","RecalculatedAngle","SignedAngle","UnityAngle","rounded_ctrl_Angle","rounded_ctrl_recalcAngle"
"11",10,1004,11,5,"False","False","2021-05-03 16:02:17.237822464","2021-05-03 16:02:36.285682944",19.0478603839874,-230,15,60.7355918884277,0,145,0,0,145,0,-177.320083618164,4.46188402175903,132.173294067383,0,358.528289794922,2.7040114402771,359.763824462891,145,-177.452438354492,4.03410005569458,131.514801025391,0,359.056274414062,190.735595703125,326.988586425781,-177.320083618164,-0.186251878738403,0.016470350325107,-0.982363879680633,4.46188402175903,132.173294067383,2,358.528289794922,2.7040114402771,359.763824462891,0,-177.452438354492,4.03410005569458,131.514801025391,359.056274414062,190.735595703125,326.988586425781,-177.320083618164,-0.186251878738403,0.016470350325107,-0.982363879680633,4.46188402175903,132.173294067383,358.528289794922,2.7040114402771,359.763824462891,-177.452438354492,4.03410005569458,131.514801025391,359.056274414062,190.735595703125,326.988586425781,-0.186251878738403,0.016470350325107,-0.982363879680633,"[{'x': -0.18625187873840302, 'y': 0.016470350325107002, 'z': -0.9823638796806331}]","[1620057755.9856033, 1620057756.285683]","[]","Control","PTN",60.7356028636061,60.7356028636061,60.7355918884277,60.736,60.736
"12",11,1004,12,54,"False","False","2021-05-03 16:02:37.429953792","2021-05-03 16:02:50.669165824",13.2392120361328,-230,345,94.2348861694336,0,115.000007629395,0,0,115.000007629395,0,-326.7861328125,4.36894226074219,3.87254333496094,0,359.181274414062,134.415435791016,1.53472590446472,115.000007629395,-326.723205566406,3.94414377212524,4.46096801757812,0,359.75048828125,35.7651252746582,333.308166503906,-326.7861328125,0.584458351135253,0.00435471534729,0.811412036418914,4.36894226074219,3.87254333496094,2,359.181274414062,134.415435791016,1.53472590446472,0,-326.723205566406,3.94414377212524,4.46096801757812,359.75048828125,35.7651252746582,333.308166503906,-326.7861328125,0.584458351135253,0.00435471534729,0.811412036418914,4.36894226074219,3.87254333496094,359.181274414062,134.415435791016,1.53472590446472,-326.723205566406,3.94414377212524,4.46096801757812,359.75048828125,35.7651252746582,333.308166503906,0.584458351135253,0.00435471534729,0.811412036418914,"[{'x': 0.584458351135253, 'y': 0.00435471534729, 'z': 0.811412036418914}]","[1620057770.3239503, 1620057770.6691658]","[]","Control","PTN",94.2348748965649,-94.2348748965649,94.2348861694336,94.235,94.235
"13",12,1004,13,43,"False","False","2021-05-03 16:02:51.811948288","2021-05-03 16:03:11.092928000",19.2809796333313,-230,150,157.260864257812,0,280,0,0,280,0,-114.072372436523,0.078423738479614,-139.837310791016,0,359.089080810547,184.22932434082,356.833374023438,280,-114.480758666992,-0.361240744590759,-139.481536865234,0,357.628082275391,287.260864257812,332.271911621094,-114.072372436523,-0.954145550727844,0.041386187076568,0.296468555927276,0.078423738479614,-139.837310791016,2,359.089080810547,184.22932434082,356.833374023438,0,-114.480758666992,-0.361240744590759,-139.481536865234,357.628082275391,287.260864257812,332.271911621094,-114.072372436523,-0.954145550727844,0.041386187076568,0.296468555927276,0.078423738479614,-139.837310791016,359.089080810547,184.22932434082,356.833374023438,-114.480758666992,-0.361240744590759,-139.481536865234,357.628082275391,287.260864257812,332.271911621094,-0.954145550727844,0.041386187076568,0.296468555927276,"[{'x': -0.9541455507278441, 'y': 0.041386187076568, 'z': 0.296468555927276}]","[1620057790.7601128, 1620057791.092928]","[]","Control","PTN",157.260870268825,157.260870268825,157.260864257812,157.261,157.261
"14",13,1004,14,51,"False","False","2021-05-03 16:03:12.237198336","2021-05-03 16:03:25.022075904",12.784877538681,-230,165,131.173675537109,0,295,0,0,295,0,-243.045303344727,4.77035570144653,39.3913803100586,0,358.26904296875,288.259399414062,358.335174560547,295,-242.785446166992,4.23878288269043,39.7199478149414,0,357.161987304688,358.826354980469,346.407989501953,-243.045303344727,-0.02045763656497,0.049512505531311,0.998563945293426,4.77035570144653,39.3913803100586,2,358.26904296875,288.259399414062,358.335174560547,0,-242.785446166992,4.23878288269043,39.7199478149414,357.161987304688,358.826354980469,346.407989501953,-243.045303344727,-0.02045763656497,0.049512505531311,0.998563945293426,4.77035570144653,39.3913803100586,358.26904296875,288.259399414062,358.335174560547,-242.785446166992,4.23878288269043,39.7199478149414,357.161987304688,358.826354980469,346.407989501953,-0.02045763656497,0.049512505531311,0.998563945293426,"[{'x': -0.020457636564970003, 'y': 0.049512505531311, 'z': 0.9985639452934261}]","[1620057804.6332123, 1620057805.022076]","[]","Control","PTN",131.173657722505,-131.173657722505,131.173675537109,131.174,131.174
"15",14,1004,15,2,"False","False","2021-05-03 16:03:26.174281728","2021-05-03 16:03:31.951187712",5.77690577507019,-230,135,88.1857604980469,0,265,0,0,265,0,140.573165893555,1.03810834884644,16.4652862548828,0,0.426982253789901,315.82177734375,0.600097179412841,265,140.977920532227,0.51232624053955,16.5428314208984,0,358.644226074219,41.8142509460449,357.089324951172,140.573165893555,0.666531205177307,0.02366062067449,0.745101511478424,1.03810834884644,16.4652862548828,2,0.426982253789901,315.82177734375,0.600097179412841,0,140.977920532227,0.51232624053955,16.5428314208984,358.644226074219,41.8142509460449,357.089324951172,140.573165893555,0.666531205177307,0.02366062067449,0.745101511478424,1.03810834884644,16.4652862548828,0.426982253789901,315.82177734375,0.600097179412841,140.977920532227,0.51232624053955,16.5428314208984,358.644226074219,41.8142509460449,357.089324951172,0.666531205177307,0.02366062067449,0.745101511478424,"[{'x': 0.666531205177307, 'y': 0.023660620674490002, 'z': 0.7451015114784241}]","[1620057811.5623224, 1620057811.9511876]","[]","Control","PTN",88.1857485279115,-88.1857485279115,88.1857604980469,88.186,88.186
"16",15,1004,16,13,"False","False","2021-05-03 16:03:33.104384256","2021-05-03 16:03:41.970370816",8.86598658561707,-230,285,73.8612670898438,0,55,0,0,55,0,216.661331176758,0.546231746673584,133.251861572266,0,357.503723144531,187.888946533203,359.239105224609,55,217.114532470703,0.005351185798645,133.550720214844,0,358.143402099609,56.138744354248,350.531768798828,216.661331176758,0.829953372478485,0.032398112118244,0.55689126253128,0.546231746673584,133.251861572266,2,357.503723144531,187.888946533203,359.239105224609,0,217.114532470703,0.005351185798645,133.550720214844,358.143402099609,56.138744354248,350.531768798828,216.661331176758,0.829953372478485,0.032398112118244,0.55689126253128,0.546231746673584,133.251861572266,357.503723144531,187.888946533203,359.239105224609,217.114532470703,0.005351185798645,133.550720214844,358.143402099609,56.138744354248,350.531768798828,0.829953372478485,0.032398112118244,0.55689126253128,"[{'x': 0.8299533724784851, 'y': 0.032398112118244005, 'z': 0.5568912625312801}]","[1620057821.5929158, 1620057821.9703708]","[]","Control","PTN",73.8612566050553,-73.8612566050553,73.8612670898438,73.861,73.861
"17",16,1004,17,47,"False","False","2021-05-03 16:03:43.116129536","2021-05-03 16:04:04.423762432",21.3076326847076,-230,255,145.70491027832,0,25,0,0,25,0,-193.513259887695,1.55411410331726,-151.033477783203,0,359.114318847656,17.2263107299805,2.22552061080933,25,-193.60563659668,1.01567268371582,-150.739288330078,0,358.414916992188,344.295104980469,350.736358642578,-193.513259887695,-0.27057933807373,0.027661375701427,0.962300181388855,1.55411410331726,-151.033477783203,2,359.114318847656,17.2263107299805,2.22552061080933,0,-193.60563659668,1.01567268371582,-150.739288330078,358.414916992188,344.295104980469,350.736358642578,-193.513259887695,-0.27057933807373,0.027661375701427,0.962300181388855,1.55411410331726,-151.033477783203,359.114318847656,17.2263107299805,2.22552061080933,-193.60563659668,1.01567268371582,-150.739288330078,358.414916992188,344.295104980469,350.736358642578,-0.27057933807373,0.027661375701427,0.962300181388855,"[{'x': -0.27057933807373, 'y': 0.027661375701427002, 'z': 0.9623001813888551}]","[1620057844.101859, 1620057844.4237623]","[]","Control","PTN",145.704908532524,-145.704908532524,145.70491027832,145.705,145.705
"18",17,1004,18,32,"False","False","2021-05-03 16:04:05.567535872","2021-05-03 16:04:15.473634560",9.90609860420227,-230,345,151.242568969727,0,115.000007629395,0,0,115.000007629395,0,-20.0959625244141,0.202625393867492,-45.5382995605469,0,359.701538085938,68.7943420410156,359.633941650391,115.000007629395,-20.6814422607422,-0.330387473106384,-45.3864593505859,0,358.262664794922,281.242584228516,351.368103027344,-20.0959625244141,-0.980359852313995,0.030317414551973,0.194873586297035,0.202625393867492,-45.5382995605469,2,359.701538085938,68.7943420410156,359.633941650391,0,-20.6814422607422,-0.330387473106384,-45.3864593505859,358.262664794922,281.242584228516,351.368103027344,-20.0959625244141,-0.980359852313995,0.030317414551973,0.194873586297035,0.202625393867492,-45.5382995605469,359.701538085938,68.7943420410156,359.633941650391,-20.6814422607422,-0.330387473106384,-45.3864593505859,358.262664794922,281.242584228516,351.368103027344,-0.980359852313995,0.030317414551973,0.194873586297035,"[{'x': -0.980359852313995, 'y': 0.030317414551973003, 'z': 0.19487358629703502}]","[1620057855.1408193, 1620057855.4736345]","[]","Control","PTN",151.242572526297,151.242572526297,151.242568969727,151.243,151.243
"19",18,1004,19,36,"False","False","2021-05-03 16:04:16.616912896","2021-05-03 16:04:24.884724736",8.26781177520752,-230,300,5.69632768630981,0,70,0,0,70,0,-33.7541656494141,-2.74164319038391,-190.638397216797,0,355.938171386719,227.217239379883,0.611698806285858,70,-33.3072967529297,-3.29442119598389,-190.882110595703,0,1.84509837627411,135.696334838867,0.351453334093093,-33.7541656494141,0.698099017143249,-0.032197475433349,-0.715277254581451,-2.74164319038391,-190.638397216797,2,355.938171386719,227.217239379883,0.611698806285858,0,-33.3072967529297,-3.29442119598389,-190.882110595703,1.84509837627411,135.696334838867,0.351453334093093,-33.7541656494141,0.698099017143249,-0.032197475433349,-0.715277254581451,-2.74164319038391,-190.638397216797,355.938171386719,227.217239379883,0.611698806285858,-33.3072967529297,-3.29442119598389,-190.882110595703,1.84509837627411,135.696334838867,0.351453334093093,0.698099017143249,-0.032197475433349,-0.715277254581451,"[{'x': 0.6980990171432491, 'y': -0.032197475433349006, 'z': -0.7152772545814511}]","[1620057864.5400054, 1620057864.8847246]","[]","Control","PTN",5.6963411402745,5.69634114027457,5.69632768630981,5.696,5.696
"20",19,1004,20,52,"False","False","2021-05-03 16:04:26.034947072","2021-05-03 16:04:33.277528320",7.2425811290741,-230,45,122.440010070801,0,175,0,0,175,0,-289.091918945312,1.38541913032532,-177.914581298828,0,359.027770996094,232.638595581055,357.897827148438,175,-288.908325195312,0.853657245635986,-177.362548828125,0,357.672973632812,7.56000089645386,359.414978027344,-289.091918945312,0.13145588338375,0.04060299322009,0.990490138530731,1.38541913032532,-177.914581298828,2,359.027770996094,232.638595581055,357.897827148438,0,-288.908325195312,0.853657245635986,-177.362548828125,357.672973632812,7.56000089645386,359.414978027344,-289.091918945312,0.13145588338375,0.04060299322009,0.990490138530731,1.38541913032532,-177.914581298828,359.027770996094,232.638595581055,357.897827148438,-288.908325195312,0.853657245635986,-177.362548828125,357.672973632812,7.56000089645386,359.414978027344,0.13145588338375,0.04060299322009,0.990490138530731,"[{'x': 0.13145588338375, 'y': 0.040602993220090006, 'z': 0.9904901385307311}]","[1620057872.9551287, 1620057873.2775283]","[]","Control","PTN",122.439998848326,-122.439998848326,122.440010070801,122.44,122.44
"21",20,1004,21,22,"False","False","2021-05-03 16:04:34.420310784","2021-05-03 16:04:45.126455296",10.7061445713043,-230,30,7.88368892669678,0,160,0,0,160,0,109.896812438965,1.27395868301392,122.155006408691,0,355.959594726562,350.185211181641,359.648162841797,160,110.271957397461,0.719887256622314,121.702186584473,0,358.580780029297,122.116310119629,356.462982177734,109.896812438965,0.846710920333862,0.024767678231,-0.531477034091949,1.27395868301392,122.155006408691,2,355.959594726562,350.185211181641,359.648162841797,0,110.271957397461,0.719887256622314,121.702186584473,358.580780029297,122.116310119629,356.462982177734,109.896812438965,0.846710920333862,0.024767678231,-0.531477034091949,1.27395868301392,122.155006408691,355.959594726562,350.185211181641,359.648162841797,110.271957397461,0.719887256622314,121.702186584473,358.580780029297,122.116310119629,356.462982177734,0.846710920333862,0.024767678231,-0.531477034091949,"[{'x': 0.8467109203338621, 'y': 0.024767678231, 'z': -0.531477034091949}]","[1620057884.815464, 1620057885.1264553]","[]","Control","PTN",7.88367337933849,-7.8836733793385,7.88368892669678,7.884,7.884
"22",21,1004,22,12,"False","False","2021-05-03 16:04:46.271221760","2021-05-03 16:04:58.266963200",11.9957416057587,-230,120,126.191253662109,0,250,0,0,250,0,298.587921142578,0.8566255569458,44.5792236328125,0,357.226165771484,211.994659423828,359.216583251953,250,298.277038574219,0.312759637832641,44.7920227050781,0,358.34130859375,256.191253662109,345.31689453125,298.587921142578,-0.970690965652465,0.028945550322532,-0.238581597805023,0.8566255569458,44.5792236328125,2,357.226165771484,211.994659423828,359.216583251953,0,298.277038574219,0.312759637832641,44.7920227050781,358.34130859375,256.191253662109,345.31689453125,298.587921142578,-0.970690965652465,0.028945550322532,-0.238581597805023,0.8566255569458,44.5792236328125,357.226165771484,211.994659423828,359.216583251953,298.277038574219,0.312759637832641,44.7920227050781,358.34130859375,256.191253662109,345.31689453125,-0.970690965652465,0.028945550322532,-0.238581597805023,"[{'x': -0.970690965652465, 'y': 0.028945550322532, 'z': -0.23858159780502303}]","[1620057897.9668846, 1620057898.2669632]","[]","Control","PTN",126.191258965406,126.191258965406,126.191253662109,126.191,126.191
