"","X","SubjectID","TrialNumber","StartingPositionIndex","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","TheNorth","DeviationFromNorth","Angle","ForcedRotation_x","ForcedRotation_y","ForcedRotation_z","ForcedRotation_x.1","ForcedRotation_y.1","ForcedRotation_z.1","ParticipantPosition_x","ParticipantPosition_y","ParticipantPosition_z","ForcedRotation_x.2","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ForcedRotation_y.2","PointerPosition_x","PointerPosition_y","PointerPosition_z","ForcedRotation_z.2","PointerRotation_x","PointerRotation_y","PointerRotation_z","ParticipantPosition_x.1","PointerDirection_x","PointerDirection_y","PointerDirection_z","ParticipantPosition_y.1","ParticipantPosition_z.1","TriggerPressedFreq","ParticipantRotation_x.1","ParticipantRotation_y.1","ParticipantRotation_z.1","CancelPressedFreq","PointerPosition_x.1","PointerPosition_y.1","PointerPosition_z.1","PointerRotation_x.1","PointerRotation_y.1","PointerRotation_z.1","ParticipantPosition_x.2","PointerDirection_x.1","PointerDirection_y.1","PointerDirection_z.1","ParticipantPosition_y.2","ParticipantPosition_z.2","ParticipantRotation_x.2","ParticipantRotation_y.2","ParticipantRotation_z.2","PointerPosition_x.2","PointerPosition_y.2","PointerPosition_z.2","PointerRotation_x.2","PointerRotation_y.2","PointerRotation_z.2","PointerDirection_x.2","PointerDirection_y.2","PointerDirection_z.2","PointedDirections","TriggerPressedTimeStamps","CancelPressedTimeStamps","Condition","Task","RecalculatedAngle","SignedAngle","UnityAngle","rounded_exp_Angle","rounded_exp_recalcAngle"
"521",521,1035,17,41,"False","False","2021-07-08 10:41:12.149477632","2021-07-08 10:41:17.045996544",4.89651870727539,-230,285,16.5047454833984,0,55,0,0,55,0,-120.112258911133,2.85305261611938,-17.3453521728516,0,359.189758300781,278.281066894531,0.753857612609863,55,-120.011581420898,2.30203104019165,-17.6509857177734,0,358.155151367188,146.504745483398,352.123443603516,-120.112258911133,0.551581978797912,0.032193347811698,-0.833499729633331,2.85305261611938,-17.3453521728516,2,359.189758300781,278.281066894531,0.753857612609863,0,-120.011581420898,2.30203104019165,-17.6509857177734,358.155151367188,146.504745483398,352.123443603516,-120.112258911133,0.551581978797912,0.032193347811698,-0.833499729633331,2.85305261611938,-17.3453521728516,359.189758300781,278.281066894531,0.753857612609863,-120.011581420898,2.30203104019165,-17.6509857177734,358.155151367188,146.504745483398,352.123443603516,0.551581978797912,0.032193347811698,-0.833499729633331,"[{'x': 0.551581978797912, 'y': 0.032193347811698005, 'z': -0.8334997296333311}]","[1625740876.737484, 1625740877.0459964]","[]","Belt","PTN",16.5047543567525,16.5047543567525,16.5047454833984,16.505,16.505
"522",522,1035,18,23,"False","False","2021-07-08 10:41:18.191757824","2021-07-08 10:41:23.901717760",5.7099597454071,-230,45,10.5359010696411,0,175,0,0,175,0,119.656791687012,0.415323257446289,-2.1502685546875,0,359.575439453125,264.559631347656,359.38916015625,175,119.774040222168,-0.146150350570678,-2.512939453125,0,358.559722900391,140.535903930664,338.15380859375,119.656791687012,0.635393619537353,0.025134861469268,-0.771779119968414,0.415323257446289,-2.1502685546875,2,359.575439453125,264.559631347656,359.38916015625,0,119.774040222168,-0.146150350570678,-2.512939453125,358.559722900391,140.535903930664,338.15380859375,119.656791687012,0.635393619537353,0.025134861469268,-0.771779119968414,0.415323257446289,-2.1502685546875,359.575439453125,264.559631347656,359.38916015625,119.774040222168,-0.146150350570678,-2.512939453125,358.559722900391,140.535903930664,338.15380859375,0.635393619537353,0.025134861469268,-0.771779119968414,"[{'x': 0.6353936195373531, 'y': 0.025134861469268, 'z': -0.7717791199684141}]","[1625740883.5798128, 1625740883.9017177]","[]","Belt","PTN",10.5359101424156,10.5359101424156,10.5359010696411,10.536,10.536
"523",523,1035,19,27,"False","False","2021-07-08 10:41:25.036070912","2021-07-08 10:41:38.451400960",13.4153301715851,-230,0,11.8070392608643,0,129.999984741211,0,0,129.999984741211,0,53.8469848632812,-0.677762269973754,-60.7794036865234,0,0.117112815380096,90.8106002807617,359.899871826172,129.999984741211,54.0021667480469,-1.23045682907104,-61.0870666503906,0,357.223693847656,141.807037353516,350.259643554688,53.8469848632812,0.617586135864257,0.0484369546175,-0.785010278224945,-0.677762269973754,-60.7794036865234,2,0.117112815380096,90.8106002807617,359.899871826172,0,54.0021667480469,-1.23045682907104,-61.0870666503906,357.223693847656,141.807037353516,350.259643554688,53.8469848632812,0.617586135864257,0.0484369546175,-0.785010278224945,-0.677762269973754,-60.7794036865234,0.117112815380096,90.8106002807617,359.899871826172,54.0021667480469,-1.23045682907104,-61.0870666503906,357.223693847656,141.807037353516,350.259643554688,0.617586135864257,0.0484369546175,-0.785010278224945,"[{'x': 0.617586135864257, 'y': 0.04843695461750001, 'z': -0.7850102782249451}]","[1625740898.1513205, 1625740898.451401]","[]","Belt","PTN",11.8070341228598,11.8070341228599,11.8070392608643,11.807,11.807
"524",524,1035,20,39,"False","False","2021-07-08 10:41:39.593194240","2021-07-08 10:42:07.057247232",27.4640529155731,-230,315,76.2301559448242,0,85,0,0,85,0,-101.119552612305,3.96582269668579,122.504753112793,0,1.4845826625824,95.5373764038086,359.857696533203,85,-101.366836547852,3.41826581954956,122.290626525879,0,359.737091064453,206.230178833008,343.990295410156,-101.119552612305,-0.441973686218261,0.004588648676872,-0.897016644477844,3.96582269668579,122.504753112793,2,1.4845826625824,95.5373764038086,359.857696533203,0,-101.366836547852,3.41826581954956,122.290626525879,359.737091064453,206.230178833008,343.990295410156,-101.119552612305,-0.441973686218261,0.004588648676872,-0.897016644477844,3.96582269668579,122.504753112793,1.4845826625824,95.5373764038086,359.857696533203,-101.366836547852,3.41826581954956,122.290626525879,359.737091064453,206.230178833008,343.990295410156,-0.441973686218261,0.004588648676872,-0.897016644477844,"[{'x': -0.44197368621826105, 'y': 0.004588648676872, 'z': -0.897016644477844}]","[1625740925.1030042, 1625740927.0572472]","[]","Belt","PTN",76.2301659953443,76.2301659953443,76.2301559448242,76.23,76.23
"525",525,1035,21,31,"False","False","2021-07-08 10:42:08.203008512","2021-07-08 10:42:25.939496704",17.7364883422852,-230,0,72.3588714599609,0,129.999984741211,0,0,129.999984741211,0,-12.841064453125,-3.93758845329285,-246.705169677734,0,1.23469340801239,251.779312133789,359.072723388672,129.999984741211,-13.0153350830078,-4.48096561431885,-247.004486083984,0,357.140258789062,202.358871459961,348.570220947266,-12.841064453125,-0.379933029413223,0.049890961498022,-0.923667788505554,-3.93758845329285,-246.705169677734,2,1.23469340801239,251.779312133789,359.072723388672,0,-13.0153350830078,-4.48096561431885,-247.004486083984,357.140258789062,202.358871459961,348.570220947266,-12.841064453125,-0.379933029413223,0.049890961498022,-0.923667788505554,-3.93758845329285,-246.705169677734,1.23469340801239,251.779312133789,359.072723388672,-13.0153350830078,-4.48096561431885,-247.004486083984,357.140258789062,202.358871459961,348.570220947266,-0.379933029413223,0.049890961498022,-0.923667788505554,"[{'x': -0.37993302941322304, 'y': 0.049890961498022, 'z': -0.9236677885055541}]","[1625740945.6032076, 1625740945.9394968]","[]","Belt","PTN",72.3588759450716,72.3588759450716,72.3588714599609,72.359,72.359
"526",526,1035,22,17,"False","False","2021-07-08 10:42:27.092697600","2021-07-08 10:42:41.609646080",14.5169484615326,-230,285,9.45371723175049,0,55,0,0,55,0,174.447402954102,0.608645915985107,140.759460449219,0,0.62393707036972,120.987510681152,0.261088043451309,55,174.587799072266,0.073149919509887,140.466522216797,0,357.917175292969,139.453720092773,335.958190917969,174.447402954102,0.649632692337036,0.03634425997734,-0.759379386901855,0.608645915985107,140.759460449219,2,0.62393707036972,120.987510681152,0.261088043451309,0,174.587799072266,0.073149919509887,140.466522216797,357.917175292969,139.453720092773,335.958190917969,174.447402954102,0.649632692337036,0.03634425997734,-0.759379386901855,0.608645915985107,140.759460449219,0.62393707036972,120.987510681152,0.261088043451309,174.587799072266,0.073149919509887,140.466522216797,357.917175292969,139.453720092773,335.958190917969,0.649632692337036,0.03634425997734,-0.759379386901855,"[{'x': 0.649632692337036, 'y': 0.036344259977340004, 'z': -0.759379386901855}]","[1625740960.8760593, 1625740961.609646]","[]","Belt","PTN",9.45372521415342,9.45372521415348,9.45371723175049,9.454,9.454
"527",527,1035,23,43,"False","False","2021-07-08 10:42:42.751934208","2021-07-08 10:42:56.324496128",13.5725617408752,-230,330,10.7732381820679,0,99.9999923706055,0,0,99.9999923706055,0,-114.415328979492,0.069440126419067,-139.512451171875,0,2.0586576461792,186.607498168945,359.019683837891,99.9999923706055,-114.117752075195,-0.490683555603027,-139.780090332031,0,358.451080322266,119.226776123047,342.561340332031,-114.415328979492,0.872375190258026,0.027030445635318,-0.488089174032211,0.069440126419067,-139.512451171875,2,2.0586576461792,186.607498168945,359.019683837891,0,-114.117752075195,-0.490683555603027,-139.780090332031,358.451080322266,119.226776123047,342.561340332031,-114.415328979492,0.872375190258026,0.027030445635318,-0.488089174032211,0.069440126419067,-139.512451171875,2.0586576461792,186.607498168945,359.019683837891,-114.117752075195,-0.490683555603027,-139.780090332031,358.451080322266,119.226776123047,342.561340332031,0.872375190258026,0.027030445635318,-0.488089174032211,"[{'x': 0.8723751902580261, 'y': 0.027030445635318003, 'z': -0.488089174032211}]","[1625740975.91232, 1625740976.324496]","[]","Belt","PTN",10.773224337896,-10.773224337896,10.7732381820679,10.773,10.773
"528",528,1035,24,44,"False","False","2021-07-08 10:42:57.469761792","2021-07-08 10:43:09.483889920",12.0141279697418,-230,45,14.619101524353,0,175,0,0,175,0,-142.20524597168,-0.32631230354309,-184.733276367188,0,1.96678197383881,185.262664794922,1.03010201454163,175,-141.899276733398,-0.90019953250885,-184.980712890625,0,359.760040283203,115.380912780762,339.156707763672,-142.20524597168,0.90347009897232,0.004188254475593,-0.428630381822586,-0.32631230354309,-184.733276367188,2,1.96678197383881,185.262664794922,1.03010201454163,0,-141.899276733398,-0.90019953250885,-184.980712890625,359.760040283203,115.380912780762,339.156707763672,-142.20524597168,0.90347009897232,0.004188254475593,-0.428630381822586,-0.32631230354309,-184.733276367188,1.96678197383881,185.262664794922,1.03010201454163,-141.899276733398,-0.90019953250885,-184.980712890625,359.760040283203,115.380912780762,339.156707763672,0.90347009897232,0.004188254475593,-0.428630381822586,"[{'x': 0.9034700989723201, 'y': 0.0041882544755930005, 'z': -0.42863038182258606}]","[1625740989.1297452, 1625740989.4838898]","[]","Belt","PTN",14.6190863071556,-14.6190863071556,14.619101524353,14.619,14.619
"529",529,1035,25,3,"False","False","2021-07-08 10:43:10.631635456","2021-07-08 10:43:21.393858560",10.7622230052948,-230,150,9.33479404449463,0,280,0,0,280,0,47.1229248046875,-3.35048198699951,-156.389678955078,0,4.7748761177063,221.345962524414,359.470581054688,280,47.3083953857422,-3.90868496894836,-156.729736328125,0,359.164947509766,139.33479309082,345.012847900391,47.1229248046875,0.65156877040863,0.014573730528354,-0.758450031280517,-3.35048198699951,-156.389678955078,2,4.7748761177063,221.345962524414,359.470581054688,0,47.3083953857422,-3.90868496894836,-156.729736328125,359.164947509766,139.33479309082,345.012847900391,47.1229248046875,0.65156877040863,0.014573730528354,-0.758450031280517,-3.35048198699951,-156.389678955078,4.7748761177063,221.345962524414,359.470581054688,47.3083953857422,-3.90868496894836,-156.729736328125,359.164947509766,139.33479309082,345.012847900391,0.65156877040863,0.014573730528354,-0.758450031280517,"[{'x': 0.65156877040863, 'y': 0.014573730528354001, 'z': -0.758450031280517}]","[1625741001.1384175, 1625741001.3938584]","[]","Belt","PTN",9.33480500186607,9.33480500186609,9.33479404449463,9.335,9.335
"530",530,1035,26,25,"False","False","2021-07-08 10:43:22.545571072","2021-07-08 10:43:34.161410816",11.6158397197723,-230,210,12.0698156356812,0,340,0,0,340,0,98.9610748291016,1.36668300628662,29.9064102172852,0,359.205841064453,196.70100402832,0.445423543453216,340,99.1550140380859,0.812562465667724,29.5692977905273,0,0.092445373535156,142.069808959961,338.957092285156,98.9610748291016,0.614700138568878,-0.001613475382328,-0.788759589195251,1.36668300628662,29.9064102172852,2,359.205841064453,196.70100402832,0.445423543453216,0,99.1550140380859,0.812562465667724,29.5692977905273,0.092445373535156,142.069808959961,338.957092285156,98.9610748291016,0.614700138568878,-0.001613475382328,-0.788759589195251,1.36668300628662,29.9064102172852,359.205841064453,196.70100402832,0.445423543453216,99.1550140380859,0.812562465667724,29.5692977905273,0.092445373535156,142.069808959961,338.957092285156,0.614700138568878,-0.001613475382328,-0.788759589195251,"[{'x': 0.6147001385688781, 'y': -0.001613475382328, 'z': -0.788759589195251}]","[1625741013.9089463, 1625741014.1614108]","[]","Belt","PTN",12.0698191744817,12.0698191744817,12.0698156356812,12.07,12.07
"531",531,1035,27,35,"False","False","2021-07-08 10:43:35.307172096","2021-07-08 10:43:56.040000512",20.7328283786774,-230,90,46.709903717041,0,220,0,0,220,0,-65.5223236083984,-1.33790457248688,-159.47021484375,0,358.535919189453,28.1940517425537,2.35318684577942,220,-65.6085052490234,-1.89904153347015,-159.812713623047,0,355.976165771484,176.709915161133,352.022155761719,-65.5223236083984,0.057249817997217,0.070171453058719,-0.995890974998474,-1.33790457248688,-159.47021484375,2,358.535919189453,28.1940517425537,2.35318684577942,0,-65.6085052490234,-1.89904153347015,-159.812713623047,355.976165771484,176.709915161133,352.022155761719,-65.5223236083984,0.057249817997217,0.070171453058719,-0.995890974998474,-1.33790457248688,-159.47021484375,358.535919189453,28.1940517425537,2.35318684577942,-65.6085052490234,-1.89904153347015,-159.812713623047,355.976165771484,176.709915161133,352.022155761719,0.057249817997217,0.070171453058719,-0.995890974998474,"[{'x': 0.057249817997217005, 'y': 0.07017145305871901, 'z': -0.9958909749984741}]","[1625741035.7676957, 1625741036.0400004]","[]","Belt","PTN",46.7099141257693,46.7099141257693,46.709903717041,46.71,46.71
"532",532,1035,28,8,"False","False","2021-07-08 10:43:57.195681024","2021-07-08 10:44:04.424891136",7.22921013832092,-230,345,14.0457487106323,0,115.000007629395,0,0,115.000007629395,0,366.684875488281,-0.366109609603881,109.24853515625,0,359.625427246094,71.9047164916992,0.323688060045242,115.000007629395,366.821807861328,-0.942825317382812,108.941505432129,0,359.753875732422,144.045761108398,351.429290771484,366.684875488281,0.587133407592773,0.00429543107748,-0.809478878974914,-0.366109609603881,109.24853515625,2,359.625427246094,71.9047164916992,0.323688060045242,0,366.821807861328,-0.942825317382812,108.941505432129,359.753875732422,144.045761108398,351.429290771484,366.684875488281,0.587133407592773,0.00429543107748,-0.809478878974914,-0.366109609603881,109.24853515625,359.625427246094,71.9047164916992,0.323688060045242,366.821807861328,-0.942825317382812,108.941505432129,359.753875732422,144.045761108398,351.429290771484,0.587133407592773,0.00429543107748,-0.809478878974914,"[{'x': 0.587133407592773, 'y': 0.0042954310774800004, 'z': -0.8094788789749141}]","[1625741044.0523946, 1625741044.4248912]","[]","Belt","PTN",14.0457707215738,14.0457707215738,14.0457487106323,14.046,14.046
"533",533,1035,29,15,"False","False","2021-07-08 10:44:05.579085568","2021-07-08 10:44:08.938992640",3.35990715026855,-230,165,16.2268905639648,0,295,0,0,295,0,263.715179443359,0.004808902740478,-40.0727386474609,0,1.1217337846756,320.955535888672,359.934387207031,295,263.831329345703,-0.556629657745361,-40.4306182861328,0,357.434692382812,146.226898193359,355.156005859375,263.715179443359,0.555348396301269,0.044757891446352,-0.8304123878479,0.004808902740478,-40.0727386474609,2,1.1217337846756,320.955535888672,359.934387207031,0,263.831329345703,-0.556629657745361,-40.4306182861328,357.434692382812,146.226898193359,355.156005859375,263.715179443359,0.555348396301269,0.044757891446352,-0.8304123878479,0.004808902740478,-40.0727386474609,1.1217337846756,320.955535888672,359.934387207031,263.831329345703,-0.556629657745361,-40.4306182861328,357.434692382812,146.226898193359,355.156005859375,0.555348396301269,0.044757891446352,-0.8304123878479,"[{'x': 0.5553483963012691, 'y': 0.044757891446352005, 'z': -0.8304123878479001}]","[1625741048.672144, 1625741048.9389927]","[]","Belt","PTN",16.226891685818,16.226891685818,16.2268905639648,16.227,16.227
"534",534,1035,30,2,"False","False","2021-07-08 10:44:10.090211072","2021-07-08 10:44:14.923736832",4.83352565765381,-230,135,10.535041809082,0,265,0,0,265,0,140.454162597656,1.02955913543701,16.3013000488281,0,358.947448730469,118.205055236816,1.96567344665527,265,140.64518737793,0.461025238037109,15.9849090576172,0,359.52880859375,140.535064697266,347.825378417969,140.454162597656,0.635584473609924,0.008223805576562,-0.771987617015838,1.02955913543701,16.3013000488281,2,358.947448730469,118.205055236816,1.96567344665527,0,140.64518737793,0.461025238037109,15.9849090576172,359.52880859375,140.535064697266,347.825378417969,140.454162597656,0.635584473609924,0.008223805576562,-0.771987617015838,1.02955913543701,16.3013000488281,358.947448730469,118.205055236816,1.96567344665527,140.64518737793,0.461025238037109,15.9849090576172,359.52880859375,140.535064697266,347.825378417969,0.635584473609924,0.008223805576562,-0.771987617015838,"[{'x': 0.6355844736099241, 'y': 0.008223805576562, 'z': -0.7719876170158381}]","[1625741054.468409, 1625741054.9237368]","[]","Belt","PTN",10.5350607508429,10.535060750843,10.535041809082,10.535,10.535
"535",535,1035,31,38,"False","False","2021-07-08 10:44:16.068505856","2021-07-08 10:44:39.069049088",23.0005433559418,-230,180,0.413068324327468,0,310,0,0,310,0,-57.6032257080078,0.381964802742004,-76.3545989990234,0,0.137080445885658,180.74333190918,0.242277860641479,310,-57.3627471923828,-0.17458963394165,-76.6797637939453,0,355.866058349609,130.412979125977,346.784729003906,-57.6032257080078,0.759410619735717,0.072088524699211,-0.646605849266052,0.381964802742004,-76.3545989990234,2,0.137080445885658,180.74333190918,0.242277860641479,0,-57.3627471923828,-0.17458963394165,-76.6797637939453,355.866058349609,130.412979125977,346.784729003906,-57.6032257080078,0.759410619735717,0.072088524699211,-0.646605849266052,0.381964802742004,-76.3545989990234,0.137080445885658,180.74333190918,0.242277860641479,-57.3627471923828,-0.17458963394165,-76.6797637939453,355.866058349609,130.412979125977,346.784729003906,0.759410619735717,0.072088524699211,-0.646605849266052,"[{'x': 0.7594106197357171, 'y': 0.07208852469921101, 'z': -0.646605849266052}]","[1625741078.6806812, 1625741079.0690491]","[]","Belt","PTN",0.412981953122456,0.412981953122934,0.413068324327468,0.413,0.413
"536",536,1035,32,13,"False","False","2021-07-08 10:44:40.220762368","2021-07-08 10:44:44.654016256",4.43325400352478,-230,60,10.7988767623901,0,190,0,0,190,0,217.020965576172,0.515696763992309,133.571792602539,0,1.33502042293548,32.8495216369629,357.308563232422,190,217.083618164062,-0.038347601890563,133.246810913086,0,357.161682128906,140.798889160156,345.144622802734,217.020965576172,0.631269037723541,0.049517650157213,-0.773982048034668,0.515696763992309,133.571792602539,2,1.33502042293548,32.8495216369629,357.308563232422,0,217.083618164062,-0.038347601890563,133.246810913086,357.161682128906,140.798889160156,345.144622802734,217.020965576172,0.631269037723541,0.049517650157213,-0.773982048034668,0.515696763992309,133.571792602539,1.33502042293548,32.8495216369629,357.308563232422,217.083618164062,-0.038347601890563,133.246810913086,357.161682128906,140.798889160156,345.144622802734,0.631269037723541,0.049517650157213,-0.773982048034668,"[{'x': 0.631269037723541, 'y': 0.049517650157213, 'z': -0.7739820480346681}]","[1625741084.1991837, 1625741084.6540163]","[]","Belt","PTN",10.7989027247916,10.7989027247916,10.7988767623901,10.799,10.799
"537",537,1035,33,22,"False","False","2021-07-08 10:44:45.796306176","2021-07-08 10:44:52.060794880",6.264488697052,-230,30,27.586935043335,0,160,0,0,160,0,109.944931030273,1.24358129501343,121.800819396973,0,1.35295724868774,111.413993835449,359.465637207031,160,110.037574768066,0.703748703002929,121.442001342773,0,0.019240429624915,157.586944580078,345.002502441406,109.944931030273,0.381281226873397,-0.000335812568664,-0.924459397792816,1.24358129501343,121.800819396973,2,1.35295724868774,111.413993835449,359.465637207031,0,110.037574768066,0.703748703002929,121.442001342773,0.019240429624915,157.586944580078,345.002502441406,109.944931030273,0.381281226873397,-0.000335812568664,-0.924459397792816,1.24358129501343,121.800819396973,1.35295724868774,111.413993835449,359.465637207031,110.037574768066,0.703748703002929,121.442001342773,0.019240429624915,157.586944580078,345.002502441406,0.381281226873397,-0.000335812568664,-0.924459397792816,"[{'x': 0.38128122687339705, 'y': -0.000335812568664, 'z': -0.924459397792816}]","[1625741091.6942494, 1625741092.0607948]","[]","Belt","PTN",27.5869391234747,27.5869391234748,27.586935043335,27.587,27.587
"538",538,1035,34,11,"False","False","2021-07-08 10:44:53.204571904","2021-07-08 10:45:00.315734528",7.1111626625061,-230,225,11.6335382461548,0,355,0,0,355,0,385.250061035156,-0.360169649124145,48.3522415161133,0,358.890441894531,359.499847412109,357.485931396484,355,385.396240234375,-0.955386161804199,47.995491027832,0,0.797147452831268,141.633560180664,348.281951904297,385.250061035156,0.620628476142883,-0.01391239836812,-0.783981442451477,-0.360169649124145,48.3522415161133,2,358.890441894531,359.499847412109,357.485931396484,0,385.396240234375,-0.955386161804199,47.995491027832,0.797147452831268,141.633560180664,348.281951904297,385.250061035156,0.620628476142883,-0.01391239836812,-0.783981442451477,-0.360169649124145,48.3522415161133,358.890441894531,359.499847412109,357.485931396484,385.396240234375,-0.955386161804199,47.995491027832,0.797147452831268,141.633560180664,348.281951904297,0.620628476142883,-0.01391239836812,-0.783981442451477,"[{'x': 0.6206284761428831, 'y': -0.013912398368120001, 'z': -0.783981442451477}]","[1625741100.0275564, 1625741100.3157346]","[]","Belt","PTN",11.633570357324,11.6335703573239,11.6335382461548,11.634,11.634
"539",539,1035,35,26,"False","False","2021-07-08 10:45:01.467943168","2021-07-08 10:45:08.587040256",7.11909699440002,-230,15,35.6173553466797,0,145,0,0,145,0,76.0755157470703,1.33659362792969,111.920120239258,0,359.951904296875,286.118530273438,1.20223224163055,145,76.0460662841797,0.766117095947265,111.499710083008,0,0.804832339286804,165.617370605469,344.052581787109,76.0755157470703,0.248371794819831,-0.014046512544155,-0.968563020229339,1.33659362792969,111.920120239258,2,359.951904296875,286.118530273438,1.20223224163055,0,76.0460662841797,0.766117095947265,111.499710083008,0.804832339286804,165.617370605469,344.052581787109,76.0755157470703,0.248371794819831,-0.014046512544155,-0.968563020229339,1.33659362792969,111.920120239258,359.951904296875,286.118530273438,1.20223224163055,76.0460662841797,0.766117095947265,111.499710083008,0.804832339286804,165.617370605469,344.052581787109,0.248371794819831,-0.014046512544155,-0.968563020229339,"[{'x': 0.24837179481983102, 'y': -0.014046512544155001, 'z': -0.968563020229339}]","[1625741108.30928, 1625741108.5870402]","[]","Belt","PTN",35.6173674928756,35.6173674928756,35.6173553466797,35.617,35.617
"540",540,1035,36,49,"False","False","2021-07-08 10:45:09.731809536","2021-07-08 10:45:21.802481408",12.0706717967987,-230,225,11.2282466888428,0,355,0,0,355,0,-253.499374389648,4.66554737091064,22.83056640625,0,359.572814941406,12.4698162078857,0.27599036693573,355,-253.379135131836,4.12100076675415,22.5146026611328,0,358.268341064453,141.228256225586,348.134094238281,-253.499374389648,0.625933408737182,0.030218787491321,-0.779291152954101,4.66554737091064,22.83056640625,2,359.572814941406,12.4698162078857,0.27599036693573,0,-253.379135131836,4.12100076675415,22.5146026611328,358.268341064453,141.228256225586,348.134094238281,-253.499374389648,0.625933408737182,0.030218787491321,-0.779291152954101,4.66554737091064,22.83056640625,359.572814941406,12.4698162078857,0.27599036693573,-253.379135131836,4.12100076675415,22.5146026611328,358.268341064453,141.228256225586,348.134094238281,0.625933408737182,0.030218787491321,-0.779291152954101,"[{'x': 0.6259334087371821, 'y': 0.030218787491321, 'z': -0.779291152954101}]","[1625741121.3317773, 1625741121.8024814]","[]","Belt","PTN",11.2282676099209,11.2282676099209,11.2282466888428,11.228,11.228
