"","X","SubjectID","TrialNumber","StartingPositionIndex","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","TriggerPressedFreq","CancelPressedFreq","ParticipantPosition_x","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ParticipantPosition_y","ParticipantPosition_z","TargetHousePos_x","TargetHouseRot_x","TargetHouseDir_x","GhostHouseInitPos_x","GhostHouseInitRot_x","TGhostHouseInitDir_x","GhostHouseFinalPos_x","GhostHouseFinalRot_x","TGhostHouseFinalDir_x","PointerPosition_x","PointerRotation_x","PointerDirection_x","PointerDirection_y","PointerDirection_z","PointerRotation_y","PointerRotation_z","PointerPosition_y","PointerPosition_z","GhostHouseFinalDir_y","GhostHouseFinalDir_z","GhostHouseFinalRot_y","GhostHouseFinalRot_z","GhostHouseFinalPos_y","GhostHouseFinalPos_z","GhostHouseInitDir_y","GhostHouseInitDir_z","GhostHouseInitRot_y","GhostHouseInitRot_z","GhostHouseInitPos_y","GhostHouseInitPos_z","TargetHouseDir_y","TargetHouseDir_z","TargetHouseRot_y","TargetHouseRot_z","TargetHousePos_y","TargetHousePos_z","TargetHouseIndex","TargetHouseName","GhostHouseName","TargetHouseID","GhostHouseRotDifferenceToTargetHouse","ParticipantDistanceToTargetHouse","ParticipantDistanceToGhostHouse","GhostHouseDistanceToTargetHouse","PointedDirections","Condition","Task","RecalculatedAngle","SignedAngle"
"188",191,1136,24,3,"False","False","2021-11-17 14:36:15.646392345","2021-11-17 14:36:31.150348425",15.503956079483,2,0,-114.278579711914,1.11039543151855,349.947082519531,350.062530517578,0.099022388458251,-139.557495117188,-133.890060424805,0.000004487968453,-0.727007031440734,-144.668411254883,0,0.666319668292999,-141.939895629883,0,-0.913742005825042,-114.588607788086,341.189178466797,-0.657416939735412,0.322444379329681,0.681052565574646,316.011657714844,14.9617891311646,-0.345932602882385,-139.3271484375,0,0.406294882297515,293.972290039062,0,1.79279220104218,-39.2861938476562,0,-0.745666146278381,138.216354370117,0,2.81061983108521,7.30819702148438,-0.0000000783298261808341,0.686629951000213,313.363922119141,0.000001784343567,0.414817810058593,-53.5344390869141,2,"TaskBuilding_43","TaskBuilding_43",42,19.3916320800781,88.2244491577148,104.040512084961,16.4228858947754,"[{'x': -0.657416939735412, 'y': 0.322444379329681, 'z': 0.6810525655746461}]","Belt","GHP",31.1455780565748,-31.1455780565749
"189",192,1136,25,0,"False","False","2021-11-17 14:36:32.305035591","2021-11-17 14:37:03.638820410",31.3337848186493,2,0,263.277587890625,0.946923792362213,350.322967529297,349.599761962891,0.997841835021972,40.8679351806641,341.941436767578,0.00001407360105,0.52601271867752,-141.939895629883,0,-0.913742005825042,391.205993652344,0,0.673491358757019,263.523895263672,328.364898681641,0.624224960803985,0.524507701396942,0.578994691371917,47.1527938842773,1.33932530879974,0.611589908599853,41.0906982421875,0,-0.739195227622985,137.662902832031,0,-1.44717001914978,90.6085510253906,0,0.406294882297515,293.972290039062,0,1.79279220104218,-39.2861938476562,-0.000000245630616291237,-0.850476622581481,148.263565063477,-0.000000450143602392927,-1.72880554199219,33.9785842895508,1,"TaskBuilding_11","TaskBuilding_11",10,10.6006622314453,79.0216903686523,137.300857543945,75.060173034668,"[{'x': 0.624224960803985, 'y': 0.524507701396942, 'z': 0.5789946913719171}]","Belt","GHP",47.8523785618641,-47.8523785618641
"190",193,1136,26,0,"False","False","2021-11-17 14:37:03.906660318","2021-11-17 14:37:47.006548405",43.099888086319,2,0,263.308715820312,0.30632010102272,74.0326690673828,350.783935546875,0.999475479125976,40.7493896484375,228.290725708008,0.0000000249886777936581,0.693580687046051,391.205993652344,0,0.673491358757019,280.208343505859,0,0.597626626491546,263.051849365234,343.699615478516,-0.299667179584503,0.280673086643219,0.911823570728302,341.807098388672,11.718864440918,0.539509773254394,40.9614562988281,0,0.801774501800537,36.7001075744629,0,-0.999251723289489,144.844390869141,0,-0.739195227622985,137.662902832031,0,-1.44717001914978,90.6085510253906,-0.000000000436134683923228,0.720378935337066,43.9142227172852,-0.000009195389793,-1.39228057861328,120.71403503418,3,"TaskBuilding_14","TaskBuilding_14",13,7.21411514282227,87.1486053466797,105.342437744141,57.2526626586914,"[{'x': -0.299667179584503, 'y': 0.280673086643219, 'z': 0.9118235707283021}]","Belt","GHP",5.45659368786871,5.45659368786862
"191",194,1136,27,0,"False","False","2021-11-17 14:37:47.273891449","2021-11-17 14:38:18.926604748",31.6527132987976,2,0,263.29345703125,3.07167243957519,0.267394453287124,352.452209472656,0.99455451965332,40.9157257080078,255.062286376953,0.000023328420866,0.56890869140625,280.208343505859,0,0.597626626491546,253.70915222168,0,0.457387953996658,263.426605224609,355.433471679688,0.400916039943695,0.079616457223892,-0.912648856639862,156.28466796875,30.4686756134033,0.531599521636962,40.5200729370117,0,-0.889267444610595,152.781326293945,0,-0.651093602180481,-17.7676239013672,0,0.801774501800537,36.7001075744629,0,-0.999251723289489,144.844390869141,-0.000000407157756399101,-0.822400689125061,145.325836181641,-0.000005493742719,-1.66304397583008,-18.9844818115234,0,"TaskBuilding_1","TaskBuilding_1",0,-7.45549011230469,60.4287376403809,59.4154472351074,2.08224844932556,"[{'x': 0.400916039943695, 'y': 0.079616457223892, 'z': -0.9126488566398621}]","Belt","GHP",31.5396074341384,-31.5396074341384
"192",195,1136,28,0,"False","False","2021-11-17 14:38:19.192956686","2021-11-17 14:38:49.624022245",30.4310655593872,2,0,263.197509765625,358.824981689453,180.222518920898,353.964813232422,1.00329422950745,40.7146530151367,401.828735351562,-0.000000924231756016525,-0.6323943734169,253.70915222168,0,0.457387953996658,405.016448974609,0,-0.755909085273742,263.622528076172,345.302642822266,0.864124536514282,0.253713428974151,0.434647411108016,63.297981262207,17.9554634094238,0.599340915679931,41.0316467285156,0,0.654676556587219,310.895141601562,0,-1.34033203125,33.5611267089844,0,-0.889267444610595,152.781326293945,0,-0.651093602180481,-17.7676239013672,0.0000000161308868484866,0.774646580219268,320.773010253906,0.000007580247256,-2.35771560668945,28.1659927368164,2,"TaskBuilding_12","TaskBuilding_12",11,9.87786865234375,139.191940307617,141.97721862793,6.34854793548584,"[{'x': 0.8641245365142821, 'y': 0.253713428974151, 'z': 0.434647411108016}]","Belt","GHP",31.8742332676534,-31.8742332676534
"193",196,1089,1,2,"False","False","2021-12-13 12:29:32.039737940","2021-12-13 12:30:07.243283033",35.2035450935364,2,0,-33.3028717041016,5.99499607086182,127.853614807129,0.88412058353424,-2.76798844337463,-190.658172607422,45.8665390014648,0,0,21.3148803710938,0,0.879315614700317,18.6424407958984,0,-0.524763822555542,-33.0432891845703,341.015655517578,0.731503307819366,0.325309574604034,0.599229931831359,50.6764869689941,34.4481506347656,-3.1398937702179,-190.397583007812,0,0.851247906684875,328.34765625,0,-4.47801160812378,-185.675384521484,0,0.476239383220672,61.5599212646484,0,-366.848327636719,338.220886230469,0,1,0,0,-4.68255615234375,-122.198310852051,0,"TaskBuilding_4","TaskBuilding_4",3,-328.34765625,104.596946716309,52.2160873413086,69.0690383911133,"[{'x': 0.644969701766967, 'y': -0.35802170634269703, 'z': -0.6751552820205681}, {'x': 0.731503307819366, 'y': 0.32530957460403404, 'z': 0.5992299318313591}]","Belt","GHP",1.52731971351516,1.52731971351515
"194",197,1089,2,2,"False","False","2021-12-13 12:30:07.512115002","2021-12-13 12:31:05.754453182",58.242338180542,2,0,-33.3315887451172,4.53434753417969,89.9812393188477,359.214752197266,-2.76193976402283,-190.628173828125,-3.30635356903076,0.000002784431217,-0.744504272937774,18.6424407958984,0,-0.524763822555542,-30.8866119384766,0,0.550619721412658,-33.1426544189453,337.173461914062,0.581084907054901,0.387942373752594,-0.715430676937103,140.915908813477,24.3613510131836,-3.12511396408081,-190.916564941406,0,0.834756195545196,33.4095420837402,0,-3.76093101501465,-208.662078857422,0,0.851247906684875,328.34765625,0,-4.47801160812378,-185.675384521484,-0.0000000485975064634658,0.667617797851562,311.883483886719,0.000006236859462,-6.04534912109375,-256.052215576172,1,"TaskBuilding_32","TaskBuilding_32",31,278.473937988281,72.1300354003906,18.3364448547363,54.8790855407715,"[{'x': 0.581084907054901, 'y': 0.38794237375259405, 'z': -0.715430676937103}]","Belt","GHP",14.4321480309636,-14.4321480309636
"195",198,1089,3,2,"False","False","2021-12-13 12:31:06.021301270","2021-12-13 12:31:54.339665413",48.3183641433716,2,0,-33.3626251220703,6.32387971878052,169.286087036133,358.560943603516,-2.76867055892944,-190.663299560547,-52.6894454956055,0.000016004989447,-0.653304815292358,-30.8866119384766,0,0.550619721412658,-62.0140228271484,0,-0.842788755893707,-33.7251129150391,339.723175048828,-0.784426391124725,0.346556156873703,0.514367699623107,303.253845214844,30.0132236480713,-3.09594678878784,-190.276428222656,0,0.538244485855102,302.564208984375,0,-1.66510057449341,-125.475677490234,0,0.834756195545196,33.4095420837402,0,-3.76093101501465,-208.662078857422,-0.000000279339758435526,-0.757095098495483,220.791229248047,0.000005950808827,-3.52444458007812,-144.380813598633,2,"TaskBuilding_36","TaskBuilding_36",35,-81.7729797363281,50.0160255432129,71.1108856201172,21.1614990234375,"[{'x': -0.784426391124725, 'y': 0.346556156873703, 'z': 0.514367699623107}]","Belt","GHP",34.0815284728869,-34.0815284728869
"196",199,1089,4,2,"False","False","2021-12-13 12:31:54.606513500","2021-12-13 12:32:49.993873835",55.3873603343964,2,0,-33.3780364990234,359.352844238281,331.259857177734,359.468963623047,-2.75340676307678,-190.574920654297,-153.392501831055,0.000002242340542,0.506837248802185,-62.0140228271484,0,-0.842788755893707,-148.696243286133,0,0.656386196613311,-33.6115875244141,341.434448242188,-0.613713502883911,0.318389654159545,-0.722484588623046,220.34619140625,30.0827293395996,-3.11721611022949,-190.918823242188,0,0.754425048828125,41.0248413085938,0,-1.02009296417236,-223.541778564453,0,0.538244485855102,302.564208984375,0,-1.66510057449341,-125.475677490234,-0.0000000391362249274607,0.862041771411895,30.4533882141113,-0.000008238012924,-2.51432800292969,-202.649963378906,3,"TaskBuilding_45","TaskBuilding_45",44,-10.5714530944824,120.669105529785,120.03044128418,21.4652156829834,"[{'x': -0.613713502883911, 'y': 0.318389654159545, 'z': -0.7224845886230461}]","Belt","GHP",43.908432112042,-43.908432112042
"197",200,1089,5,1,"False","False","2021-12-13 12:32:51.147570610","2021-12-13 12:33:36.796461344",45.6488907337189,2,0,155.475555419922,358.044494628906,251.486923217773,358.932434082031,-0.119005680084228,-42.3125762939453,151.605972290039,0.000002352722276,-0.64675760269165,-148.696243286133,0,0.656386196613311,183.680511474609,0,-0.507975161075592,155.766876220703,343.414947509766,0.691129624843597,0.285438418388366,-0.663976550102233,133.852081298828,27.9642486572266,-0.507490396499633,-42.6069793701172,0,0.86137169599533,329.470947265625,0,-4.09282159805298,-158.607879638672,0,0.754425048828125,41.0248413085938,0,-1.02009296417236,-223.541778564453,-0.0000000410627478686365,0.762695550918579,319.702423095703,0.000006412190032,-5.04666137695312,-144.83283996582,2,"TaskBuilding_21","TaskBuilding_21",20,-9.76852416992188,102.762969970703,119.790168762207,34.9204483032227,"[{'x': 0.6911296248435971, 'y': 0.28543841838836603, 'z': -0.663976550102233}]","Belt","GHP",48.3094946381818,-48.3094946381817
"198",201,1089,6,1,"False","False","2021-12-13 12:33:37.063309431","2021-12-13 12:34:17.752197742",40.6888883113861,2,0,155.506362915039,1.37686824798584,164.769149780273,358.315948486328,-0.126833915710449,-42.3536682128906,132.779266357422,0.000019216329746,0.651104807853698,183.680511474609,0,-0.507975161075592,131.875778198242,0,0.701592087745666,155.195190429688,346.652740478516,-0.760047018527984,0.230852350592613,0.607483088970184,308.634307861328,32.6936798095703,-0.512670516967773,-42.0393981933594,0,-0.712578773498535,135.445129394531,0,-0.244756698608398,30.054313659668,0,0.86137169599533,329.470947265625,0,-4.09282159805298,-158.607879638672,-0.000000335388222083566,-0.75898790359497,139.375045776367,-0.000007113092124,-1.08327293395996,29.1151313781738,0,"TaskBuilding_3","TaskBuilding_3",2,3.92991638183594,74.8554000854492,76.0379104614258,1.54966568946838,"[{'x': -0.7600470185279841, 'y': 0.23085235059261303, 'z': 0.607483088970184}]","Belt","GHP",33.7250129273637,-33.7250129273637
"199",202,1089,7,1,"False","False","2021-12-13 12:34:18.019045591","2021-12-13 12:34:58.235245228",40.2161996364594,2,0,155.520202636719,358.033966064453,338.677429199219,356.800598144531,-0.124612569808959,-42.270263671875,172.500091552734,0.000006085543191,-0.633002042770385,131.875778198242,0,0.701592087745666,196.141738891602,0,-0.73606926202774,155.685363769531,348.793884277344,0.673813581466674,0.194338977336883,0.712886810302734,43.3859977722168,29.7457065582275,-0.554185986518859,-42.0471343994141,0,0.676906168460846,312.602355957031,0,-0.40086555480957,-32.1410522460938,0,-0.712578773498535,135.445129394531,0,-0.244756698608398,30.054313659668,-0.000000106212752370993,0.774150133132934,320.72802734375,0.000006893619683,-1.50027942657471,-12.2371349334717,1,"TaskBuilding_17","TaskBuilding_17",16,8.12567138671875,34.4401664733887,41.8678398132324,30.9241352081299,"[{'x': 0.673813581466674, 'y': 0.19433897733688302, 'z': 0.712886810302734}]","Belt","GHP",13.9033962500489,13.903396250049
"200",203,1089,8,1,"False","False","2021-12-13 12:34:58.501597166","2021-12-13 12:35:44.590936422",46.0893392562866,2,0,155.555053710938,1.00431334972382,46.5091552734375,359.36572265625,-0.130478858947753,-42.2944030761719,71.6525268554688,0.000017861588275,-0.675315201282501,196.141738891602,0,-0.73606926202774,77.8157196044922,0,-0.463515877723693,155.203460693359,345.0546875,-0.810325264930725,0.257896721363067,-0.526176929473877,237.002700805664,17.8228454589844,-0.537676215171814,-42.5753173828125,0,-0.886088609695434,207.614212036133,0,-1.56363916397095,-47.0441284179688,0,0.676906168460846,312.602355957031,0,-0.40086555480957,-32.1410522460938,-0.000000311743519887386,-0.737529277801513,222.478637695312,0.000010606126124,-2.82239532470703,-48.3218231201172,3,"TaskBuilding_28","TaskBuilding_28",27,14.8644256591797,84.098518371582,77.8552017211914,6.41887187957764,"[{'x': -0.8103252649307251, 'y': 0.257896721363067, 'z': -0.5261769294738771}]","Belt","GHP",28.8883157713491,-28.8883157713491
"201",204,1089,9,3,"False","False","2021-12-13 12:35:45.745128870","2021-12-13 12:36:29.626273870",43.8811450004578,2,0,-114.385208129883,0.796926438808441,256.942657470703,355.440338134766,0.0537611246109,-139.641326904297,-69.5521850585938,0.000024381604816,0.730508506298065,77.8157196044922,0,-0.463515877723693,-4.66181945800781,0,0.120718292891979,-114.020492553711,339.836883544922,0.90875768661499,0.344693779945373,0.235256403684616,75.4860763549805,21.1204242706299,-0.419164180755615,-139.535552978516,0,0.992686808109283,6.93355941772461,0,-3.70732021331787,-171.170104980469,0,-0.886088609695434,207.614212036133,0,-1.56363916397095,-47.0441284179688,-0.00000042553926959954,-0.68290364742279,133.07096862793,-0.000012444954336,-1.52285003662109,-66.1002349853516,0,"TaskBuilding_39","TaskBuilding_39",38,126.137405395508,86.0090560913086,114.150421142578,123.511978149414,"[{'x': 0.9087576866149901, 'y': 0.34469377994537304, 'z': 0.235256403684616}]","Belt","GHP",44.1182396596379,44.1182396596379
"202",205,1089,10,3,"False","False","2021-12-13 12:36:29.893620014","2021-12-13 12:37:15.127357483",45.2337374687195,2,0,-114.295425415039,4.48466300964355,101.509132385254,358.766448974609,0.05439019203186,-139.665069580078,-133.890060424805,0.000004487968453,-0.727007031440734,-4.66181945800781,0,0.120718292891979,-105.219650268555,0,-0.405296742916107,-114.47624206543,348.991363525391,-0.392432272434234,0.190956979990005,0.899740159511566,336.434997558594,25.0240879058838,-0.35626471042633,-139.269775390625,0,0.914185166358947,336.090270996094,0,0.286927282810211,-75.0720825195312,0,0.992686808109283,6.93355941772461,0,-3.70732021331787,-171.170104980469,-0.0000000783298261808341,0.686629951000213,313.363922119141,0.000001784343567,0.414817810058593,-53.5344390869141,2,"TaskBuilding_43","TaskBuilding_43",42,-22.7263488769531,88.2244491577148,65.1311569213867,35.8591537475586,"[{'x': -0.392432272434234, 'y': 0.19095697999000502, 'z': 0.899740159511566}]","Belt","GHP",10.7483952083359,-10.7483952083359
"203",206,1089,11,3,"False","False","2021-12-13 12:37:15.394205332","2021-12-13 12:37:50.811105967",35.4169006347656,2,0,-114.313186645508,359.991027832031,10.9674530029297,358.289367675781,0.053074121475219,-139.598541259766,-134.47297668457,90,0.0000000298023223876953,-105.219650268555,90,0,-38.8338165283203,90,0,-114.131607055664,339.685546875,0.55350637435913,0.347171992063522,0.757035255432128,36.1724052429199,20.9820308685303,-0.389348745346069,-139.324615478516,-1,0,119.374862670898,0,-1.65642166137695,-107.085998535156,-1.00000023841858,-0.000000230967998504639,336.090270996094,0,0.286927282810211,-75.0720825195312,-1,0.000000432133674621582,129.875503540039,0,0.974637746810913,-4.41340208053589,1,"TaskBuilding_42","TaskBuilding_42",41,10.5006408691406,136.643295288086,82.167236328125,140.340423583984,"[{'x': 0.5535063743591301, 'y': 0.347171992063522, 'z': 0.757035255432128}]","Belt","GHP",44.6542625715687,44.6542625715687
"204",207,1089,12,3,"False","False","2021-12-13 12:37:51.077954292","2021-12-13 12:38:37.833916903",46.7559626102448,2,0,-114.287490844727,1.11875474452972,64.03125,358.872009277344,0.054413318634033,-139.627960205078,-273.259429931641,0.000024247665351,-0.999782979488372,-38.8338165283203,0,0.871429085731506,-110.206344604492,0,0.602490305900573,-114.564315795898,342.919891357422,-0.480223417282104,0.293708384037017,0.826511263847351,329.842346191406,32.4424629211426,-0.427271962165832,-139.391571044922,0,0.798126220703125,37.0484619140625,0,0.58149778842926,-66.3296813964844,0,-0.490521550178527,119.374862670898,0,-1.65642166137695,-107.085998535156,-0.000000423201583998889,-0.020830631256103,268.806396484375,0.000009407296602,-0.828033447265625,-177.61767578125,3,"TaskBuilding_53","TaskBuilding_53",52,231.757934570312,163.438323974609,73.3549118041992,197.416595458984,"[{'x': -0.48022341728210405, 'y': 0.29370838403701705, 'z': 0.8265112638473511}]","Belt","GHP",73.2823412912646,73.2823412912645
"205",208,1089,13,0,"False","False","2021-12-13 12:38:38.989102125","2021-12-13 12:39:30.958029032",51.9689269065857,2,0,263.206420898438,358.421813964844,354.418548583984,357.826324462891,0.952805995941162,40.8123626708984,401.828735351562,-0.000000924231756016525,-0.6323943734169,-110.206344604492,0,0.602490305900573,314.778259277344,0,-0.675217866897583,263.503814697266,338.952331542969,0.862908840179443,0.359144359827041,-0.355533391237258,112.392509460449,24.0323429107666,0.484041690826416,40.6479187011719,0,0.737618446350097,317.528930664062,0,-1.74706172943115,-27.0175018310547,0,0.798126220703125,37.0484619140625,0,0.58149778842926,-66.3296813964844,0.0000000161308868484866,0.774646580219268,320.773010253906,0.000007580247256,-2.35771560668945,28.1659927368164,2,"TaskBuilding_12","TaskBuilding_12",11,3.24407958984375,139.191940307617,85.25634765625,103.069763183594,"[{'x': 0.862908840179443, 'y': 0.359144359827041, 'z': -0.355533391237258}]","Belt","GHP",17.1799041569311,17.1799041569311
"206",209,1089,14,0,"False","False","2021-12-13 12:39:31.224877119","2021-12-13 12:39:54.780426741",23.555549621582,2,0,263.214874267578,4.48452425003052,144.257019042969,357.985260009766,0.951798915863037,40.7666778564453,341.941436767578,0.00001407360105,0.52601271867752,314.778259277344,0,-0.675217866897583,285.111938476562,0,0.56491482257843,263.528015136719,331.378326416016,0.800954699516296,0.479024022817611,-0.359176278114318,114.153144836426,24.2820701599121,0.499604940414428,40.7036972045898,0,-0.825149178504943,145.603622436523,0,-0.404327392578125,8.27131652832031,0,0.737618446350097,317.528930664062,0,-1.74706172943115,-27.0175018310547,-0.000000245630616291237,-0.850476622581481,148.263565063477,-0.000000450143602392927,-1.72880554199219,33.9785842895508,1,"TaskBuilding_11","TaskBuilding_11",10,2.65994262695312,79.0216903686523,39.2705688476562,62.3875770568848,"[{'x': 0.800954699516296, 'y': 0.47902402281761103, 'z': -0.359176278114318}]","Belt","GHP",19.2250789348294,19.2250789348294
"207",210,1089,15,0,"False","False","2021-12-13 12:39:55.047274828","2021-12-13 12:40:43.799639463",48.7523646354675,2,0,263.218688964844,5.15564441680908,135.60920715332,359.324798583984,0.952713012695312,40.7575454711914,255.062286376953,0.000023328420866,0.56890869140625,285.111938476562,0,0.56491482257843,171.002502441406,0,-0.659443020820617,263.190093994141,338.863464355469,-0.334271609783172,0.360591918230056,-0.870767593383789,201.000869750977,23.1454887390137,0.488051891326904,40.4548645019531,0,-0.751754641532898,221.257415771484,0,-0.787115454673767,-30.7034606933594,0,-0.825149178504943,145.603622436523,0,-0.404327392578125,8.27131652832031,-0.000000407157756399101,-0.822400689125061,145.325836181641,-0.000005493742719,-1.66304397583008,-18.9844818115234,0,"TaskBuilding_1","TaskBuilding_1",0,-75.9315795898438,60.4287376403809,116.748222351074,84.8772583007812,"[{'x': -0.33427160978317205, 'y': 0.36059191823005604, 'z': -0.8707675933837891}]","Belt","GHP",13.2265167826586,13.2265167826586
"208",211,1089,16,0,"False","False","2021-12-13 12:40:44.066486834","2021-12-13 12:41:26.846512318",42.7800254821777,2,0,263.171966552734,0.995690703392028,228.838653564453,357.325164794922,0.956089973449707,40.7229843139648,228.290725708008,0.0000000249886777936581,0.693580687046051,171.002502441406,0,-0.659443020820617,221.49201965332,0,-0.17903533577919,262.965057373047,334.978332519531,-0.7276052236557,0.422961115837097,0.540087580680847,306.585815429688,14.4515705108643,0.502592802047729,40.9190521240234,0,0.983842670917511,349.686431884766,0,-0.260132551193237,130.357833862305,0,-0.751754641532898,221.257415771484,0,-0.787115454673767,-30.7034606933594,-0.000000000436134683923228,0.720378935337066,43.9142227172852,-0.000009195389793,-1.39228057861328,120.71403503418,3,"TaskBuilding_14","TaskBuilding_14",13,-305.772216796875,87.1486053466797,98.7342224121094,11.8535652160645,"[{'x': -0.7276052236557, 'y': 0.42296111583709706, 'z': 0.5400875806808471}]","Belt","GHP",29.853903714725,-29.853903714725
"209",212,1089,17,5,"False","False","2021-12-13 12:41:28.001201630","2021-12-13 12:42:44.167007208",76.1658055782318,2,0,2.40985107421875,2.55979537963867,328.41845703125,357.340179443359,2.08001089096069,41.6206512451172,-72.7988357543945,0.000023583492293,0.396512001752853,221.49201965332,0,-0.17903533577919,-132.938613891602,0,-0.644487619400024,2.30950927734375,341.871032714844,-0.654015600681304,0.311157017946243,-0.689525127410888,223.486038208008,23.8410606384277,1.63350558280945,41.3065795898438,0,0.764614760875701,319.872741699219,0,2.45191478729248,4.77099609375,0,0.983842670917511,349.686431884766,0,-0.260132551193237,130.357833862305,-0.000000411609590855733,-0.91802954673767,156.639694213867,-0.000004003561571,0.727401733398437,53.8117218017578,3,"TaskBuilding_35","TaskBuilding_35",34,-163.233047485352,76.2191390991211,140.34504699707,77.6193237304688,"[{'x': -0.654015600681304, 'y': 0.311157017946243, 'z': -0.689525127410888}]","Belt","GHP",55.7213290676982,-55.7213290676982
"210",213,1089,18,5,"False","False","2021-12-13 12:42:44.433853865","2021-12-13 12:43:24.382213593",39.9483597278595,2,0,2.38304138183594,4.5496883392334,243.101287841797,358.320861816406,2.07060718536377,41.5459365844727,32.9231147766113,0.000007087761787,-0.163820371031761,-132.938613891602,0,-0.644487619400024,66.1006622314453,0,0.834641396999359,2.68733215332031,351.911224365234,0.509472906589508,0.140707343816757,0.848904490470886,30.9702167510986,42.0117492675781,1.69572806358337,41.8719711303711,0,0.550793766975402,56.5785140991211,0,0.581295490264892,70.6715545654297,0,0.764614760875701,319.872741699219,0,2.45191478729248,4.77099609375,-0.000000123704779753098,0.986490190029144,350.5712890625,0.000002842179583,-0.586318969726562,158.665298461914,1,"TaskBuilding_29","TaskBuilding_29",28,293.992767333984,120.884689331055,69.9381103515625,94.0479202270508,"[{'x': 0.5094729065895081, 'y': 0.140707343816757, 'z': 0.8489044904708861}]","Belt","GHP",16.355208949374,16.3552089493741
"211",214,1089,19,5,"False","False","2021-12-13 12:43:24.649557590","2021-12-13 12:43:47.815251112",23.1656935214996,2,0,2.52890014648438,0.072218917310237,66.0293350219727,357.605316162109,2.09814691543579,41.5947036743164,87.6327209472656,0.000022325495592,0.667803168296814,66.1006622314453,0,0.834641396999359,34.9110565185547,0,-0.906455636024475,2.72413635253906,348.400054931641,0.796520411968231,0.201077014207839,0.570195853710174,54.4026947021484,48.662410736084,1.74592399597168,41.8065185546875,0,-0.422300934791564,245.020050048828,0,0.829888641834259,41.9638748168945,0,0.550793766975402,56.5785140991211,0,0.581295490264892,70.6715545654297,-0.000000389653393995104,-0.744337916374206,138.102264404297,-0.000008547103789,-0.747417449951171,42.9197616577148,0,"TaskBuilding_26","TaskBuilding_26",25,-106.917785644531,85.2013854980469,32.4634742736816,52.7539138793945,"[{'x': 0.7965204119682311, 'y': 0.20107701420783902, 'z': 0.570195853710174}]","Belt","GHP",34.7052834524678,-34.7052834524678
"212",215,1089,20,5,"False","False","2021-12-13 12:43:48.082596779","2021-12-13 12:44:25.165561199",37.0829644203186,2,0,2.48992919921875,1.10320007801056,90.9290466308594,357.331848144531,2.09629034996033,41.5557403564453,-36.1697082519531,0.000004805982371,0.927095413208007,34.9110565185547,0,-0.906455636024475,-49.6612701416016,0,-0.293735861778259,2.14346313476562,349.129364013672,-0.584381401538848,0.188592180609703,-0.78926008939743,216.516860961914,33.5934982299805,1.72758221626282,41.240348815918,0,0.955886602401733,342.918243408203,0,1.37927842140198,22.4458618164062,0,-0.422300934791564,245.020050048828,0,0.829888641834259,41.9638748168945,-0.0000000838802165503694,0.374825477600097,67.9864730834961,-0.000013235230653,0.444427490234375,136.621490478516,2,"TaskBuilding_34","TaskBuilding_34",33,-274.931762695312,102.486480712891,55.5573501586914,114.973777770996,"[{'x': -0.5843814015388481, 'y': 0.188592180609703, 'z': -0.7892600893974301}]","Belt","GHP",121.353420221575,-121.353420221575
"213",216,1089,21,6,"False","False","2021-12-13 12:44:26.319753885","2021-12-13 12:45:29.324192286",63.0044384002686,2,0,-253.628555297852,359.792846679688,250.596801757812,356.757476806641,4.65864419937134,22.8305511474609,-189.705505371094,270,-0.0000000298023223876953,-49.6612701416016,270,0,-351.684265136719,270,0,-253.905288696289,347.327453613281,-0.973891019821167,0.219378814101219,-0.058387875556945,266.569030761719,36.1391639709473,4.27766227722168,22.7671737670898,1,-0.0000000558793544769287,332.60205078125,0,2.95590829849243,80.4114837646484,1.00000023841858,-0.000000284984707832336,342.918243408203,0,1.37927842140198,22.4458618164062,1,-0.000000238418579101562,314.622863769531,0,2.21589851379394,-22.1101989746094,2,"TaskBuilding_47","TaskBuilding_47",46,-17.9791870117188,78.1216659545898,113.747131347656,191.698623657227,"[{'x': -0.9738910198211671, 'y': 0.219378814101219, 'z': -0.058387875556945}]","Belt","GHP",141.460116402027,141.460116402027
"214",217,1089,22,6,"False","False","2021-12-13 12:45:29.591038942","2021-12-13 12:46:47.506237030",77.9151980876923,2,0,-253.579727172852,359.812194824219,296.498901367188,358.386688232422,4.66077661514282,22.8345642089844,-166.058334350586,0.000011109343176,-0.645549297332763,-351.684265136719,0,-0.460168123245239,-127.167678833008,0,-0.680405914783477,-253.262619018555,343.503875732422,0.805151402950286,0.283950507640838,0.520675897598266,57.1100311279297,30.3540992736816,4.16351699829102,23.0048217773438,0,-0.732835531234741,222.875366210938,0,2.4036865234375,22.2872314453125,0,0.887831807136535,332.60205078125,0,2.95590829849243,80.4114837646484,-0.000000193894578615073,0.763718605041503,319.793121337891,0.000010480455785,2.423095703125,137.745452880859,0,"TaskBuilding_6","TaskBuilding_6",5,96.9177551269531,144.341110229492,126.365951538086,121.83219909668,"[{'x': 0.8051514029502861, 'y': 0.283950507640838, 'z': 0.520675897598266}]","Belt","GHP",19.8154711924518,19.8154711924518
